code,description,country,state,city,district,abbreviation
USA000SAD000,美国-萨福德,美国,萨福德,萨福德,,
HRV000001000,克罗地亚-萨格勒布,克罗地亚,萨格勒布,萨格勒布,,
HRV000021000,克罗地亚-萨格勒布市,克罗地亚,萨格勒布市,萨格勒布市,,
USA0AZSAG000,美国-亚利桑那-萨格文,美国,亚利桑那,萨格文,萨格文,
USA0MISGM000,美国-密歇根-萨吉诺,美国,密歇根,萨吉诺,萨吉诺,
USA000SGW000,美国-萨吉诺湾,美国,萨吉诺湾,萨吉诺湾,,
NPL0000SA000,尼泊尔-萨加玛塔,尼泊尔,萨加玛塔,萨加玛塔,,
BOL000SAC000,玻利维亚-萨卡巴,玻利维亚,萨卡巴,萨卡巴,,
TUR000SAK000,土耳其-萨卡里亚,土耳其,萨卡里亚,萨卡里亚,,
GTM0000ZA000,危地马拉-萨卡帕,危地马拉,萨卡帕,萨卡帕,,
MEX000ZAC000,墨西哥-萨卡特卡斯,墨西哥,萨卡特卡斯,萨卡特卡斯,,
GTM0000ST000,危地马拉-萨卡特佩克斯,危地马拉,萨卡特佩克斯,萨卡特佩克斯,,
USA0CASAC000,美国-加利福尼亚-萨克拉门托,美国,加利福尼亚,萨克拉门托,萨克拉门托,
ESP000ZAZ000,西班牙-萨拉戈萨,西班牙,萨拉戈萨,萨拉戈萨,,
SUR0000SA000,苏里南-萨拉马卡,苏里南,萨拉马卡,萨拉马卡,,
ESP000SLM000,西班牙-萨拉曼卡,西班牙,萨拉曼卡,萨拉曼卡,,
USA0NYSLK000,美国-纽约-萨拉纳克莱克,美国,纽约,萨拉纳克莱克,萨拉纳克莱克,
BIH000FSA000,波斯尼亚和黑塞哥维那-萨拉热窝,波黑,萨拉热窝,萨拉热窝,,
USA0FLSRQ000,美国-佛罗里达-萨拉索塔,美国,佛罗里达,萨拉索塔,萨拉索塔,
USA0WYSAA000,美国-怀俄明-萨拉索塔,美国,怀俄明,萨拉索塔,萨拉索塔,
RUS000SAR000,俄罗斯-萨拉托夫,俄罗斯,萨拉托夫,萨拉托夫,,
ITA000SAL000,意大利-萨莱诺,意大利,萨莱诺,萨莱诺,,
KAZ000SAR000,哈萨克斯坦-萨兰,哈萨克斯坦,萨兰,萨兰,,
RUS000SKX000,俄罗斯-萨兰斯克,俄罗斯,萨兰斯克,萨兰斯克,,
EST000074000,爱沙尼亚-萨雷,爱沙尼亚,萨雷,萨雷,,
USA000WSF000,美国-萨里切夫,美国,萨里切夫,萨里切夫,,
USA0COSLT000,美国-科罗拉多-萨利达,美国,科罗拉多,萨利达,萨利达,
USA0KSSLN000,美国-堪萨斯-萨利纳,美国,堪萨斯,萨利纳,萨利纳,
USA0UTSBO000,美国-犹他-萨利纳,美国,犹他,萨利纳,萨利纳,
USA0CASNS000,美国-加利福尼亚-萨利纳斯,美国,加利福尼亚,萨利纳斯,萨利纳斯,
RUS000SLY000,俄罗斯-萨列哈尔德,俄罗斯,萨列哈尔德,萨列哈尔德,,
RUS000SAM000,俄罗斯-萨马拉,俄罗斯,萨马拉,萨马拉,,
USA000SMN000,美国-萨蒙,美国,萨蒙,萨蒙,,
USA0COUMM000,美国-科罗拉多-萨米特,美国,科罗拉多,萨米特,萨米特,
GRC000SMI000,希腊-萨摩斯,希腊,萨摩斯,萨摩斯,,
ESP000ZMR000,西班牙-萨莫拉,西班牙,萨莫拉,萨莫拉,,
ECU00000Z000,厄瓜多尔-萨莫拉－钦奇佩,厄瓜多尔,萨莫拉－钦奇佩,萨莫拉－钦奇佩,,
USA0MDSME000,美国-马里兰-萨默塞特,美国,马里兰,萨默塞特,萨默塞特,
USA000FSU000,美国-萨姆纳堡,美国,萨姆纳堡,萨姆纳堡,,
TUR000SAM000,土耳其-萨姆松,土耳其,萨姆松,萨姆松,,
USA0SCSSC000,美国-南卡罗来纳-萨姆特,美国,南卡罗来纳,萨姆特,萨姆特,
YEM0000SN000,也门-萨那,也门,萨那,萨那,,
ITA000QSS000,意大利-萨萨里,意大利,萨萨里,萨萨里,,
CIV0000HT000,科特迪瓦-萨桑德拉,科特迪瓦,萨桑德拉,萨桑德拉,,
CAN000SAK000,加拿大-萨斯卡通,加拿大,萨斯卡通,萨斯卡通,,
ZAF000SAS000,南非-萨索尔堡,南非,萨索尔堡,萨索尔堡,,
ROU0000SM000,罗马尼亚-萨图·马雷,罗马尼亚,萨图·马雷,萨图·马雷,,
ASM000SAT000,美属萨摩亚-萨图帕伊泰阿,美属萨摩亚,萨图帕伊泰阿,萨图帕伊泰阿,,
CIV0000SV000,科特迪瓦-萨瓦纳,科特迪瓦,萨瓦纳,萨瓦纳,,
ASM000SAV000,美属萨摩亚-萨瓦伊岛,美属萨摩亚,萨瓦伊岛,萨瓦伊岛,,
SVN000SAV000,斯洛文尼亚-萨维尼,斯洛文尼亚,萨维尼,萨维尼,,
USA0AKSVA000,美国-阿拉斯加-萨文加,美国,阿拉斯加,萨文加,萨文加,
ITA000SVN000,意大利-萨沃纳,意大利,萨沃纳,萨沃纳,,
BRA0000CE000,巴西-塞阿拉,巴西,塞阿拉,塞阿拉,,
NPL0000SE000,尼泊尔-塞蒂,尼泊尔,塞蒂,塞蒂,,
DZA000SET000,阿尔及利亚-塞蒂夫,阿尔及利亚,塞蒂夫,塞蒂夫,,
USA0AZSDX000,美国-亚利桑那-塞多纳,美国,亚利桑那,塞多纳,塞多纳,
USA0AKSOV000,美国-阿拉斯加-塞尔多维亚,美国,阿拉斯加,塞尔多维亚,塞尔多维亚,
USA0ALSES000,美国-阿拉巴马-塞尔马,美国,阿拉巴马,塞尔马,塞尔马,
BRA0000SE000,巴西-塞尔希培,巴西,塞尔希培,塞尔希培,,
ESP000SEG000,西班牙-塞哥维亚,西班牙,塞哥维亚,塞哥维亚,,
MLI0000SG000,马里-塞古,马里,塞古,塞古,,
SAU000SAK000,沙特阿拉伯-塞卡卡,沙特阿拉伯,塞卡卡,塞卡卡,,
MEX000CLY000,墨西哥-塞拉亚,墨西哥,塞拉亚,塞拉亚,,
USA0ORSLE000,美国-俄勒冈-塞勒姆,美国,俄勒冈,塞勒姆,塞勒姆,
USA0MASLO000,美国-马萨诸塞-塞勒姆,美国,马萨诸塞,塞勒姆,塞勒姆,
URY0000CL000,乌拉圭-塞罗拉尔戈,乌拉圭,塞罗拉尔戈,塞罗拉尔戈,,
KAZ000SEM000,哈萨克斯坦-塞梅伊,哈萨克斯坦,塞梅伊,塞梅伊,,
BFA000SEN000,布基纳法索-塞诺,布基纳法索,塞诺,塞诺,,
COL000CES000,哥伦比亚-塞萨尔,哥伦比亚,塞萨尔,塞萨尔,,
PRT000PSE000,葡萄牙-塞图巴尔半岛,葡萄牙,塞图巴尔半岛,塞图巴尔半岛,,
ESP000SVQ000,西班牙-塞维利亚,西班牙,塞维利亚,塞维利亚,,
USA0TNUOS000,美国-田纳西-塞沃尼,美国,田纳西,塞沃尼,塞沃尼,
USA0MOSIK000,美国-密苏里-赛克斯顿,美国,密苏里,赛克斯顿,赛克斯顿,
LAO0000XN000,老挝-赛宋本行政特区,老挝,赛宋本行政特区,赛宋本行政特区,,
YEM000GXF000,也门-赛文,也门,赛文,赛文,,
DZA000SAI000,阿尔及利亚-赛伊达,阿尔及利亚,赛伊达,赛伊达,,
USA0TNYTC000,美国-田纳西-三城区,美国,田纳西,三城区,三城区,
CAN000TRR000,加拿大-三河城,加拿大,三河城,三河城,,
USA000HAI000,美国-三河城,美国,三河城,三河城,,
USA000DJN000,美国-三角洲交汇点,美国,三角洲交汇点,三角洲交汇点,,
MYS0SRSMH000,马来西亚-沙捞越-三马拉汉,马来西亚,沙捞越,三马拉汉,三马拉汉,
CHN041012002,中国-河南-三门峡-湖滨区,中国,河南,三门峡,湖滨区,湖滨区
CHN041012082,中国-河南-三门峡-灵宝市,中国,河南,三门峡,灵宝市,灵宝市
CHN041012024,中国-河南-三门峡-卢氏县,中国,河南,三门峡,卢氏县,卢氏县
CHN041012021,中国-河南-三门峡-渑池县,中国,河南,三门峡,渑池县,渑池县
CHN041012022,中国-河南-三门峡-陕县,中国,河南,三门峡,陕县,陕县
CHN041012081,中国-河南-三门峡-义马市,中国,河南,三门峡,义马市,义马市
CHN041012000,中国-河南-三门峡,中国,河南,三门峡,三门峡,
CHN035004025,中国-福建-三明-大田县,中国,福建,三明,大田县,大田县
CHN035004030,中国-福建-三明-建宁县,中国,福建,三明,建宁县,建宁县
CHN035004028,中国-福建-三明-将乐县,中国,福建,三明,将乐县,将乐县
CHN035004002,中国-福建-三明-梅列区,中国,福建,三明,梅列区,梅列区
CHN035004021,中国-福建-三明-明溪县,中国,福建,三明,明溪县,明溪县
CHN035004024,中国-福建-三明-宁化县,中国,福建,三明,宁化县,宁化县
CHN035004023,中国-福建-三明-清流县,中国,福建,三明,清流县,清流县
CHN035004003,中国-福建-三明-三元区,中国,福建,三明,三元区,三元区
CHN035004027,中国-福建-三明-沙县,中国,福建,三明,沙县,沙县
CHN035004029,中国-福建-三明-泰宁县,中国,福建,三明,泰宁县,泰宁县
CHN035004081,中国-福建-三明-永安市,中国,福建,三明,永安市,永安市
CHN035004026,中国-福建-三明-尤溪县,中国,福建,三明,尤溪县,尤溪县
CHN035004000,中国-福建-三明,中国,福建,三明,三明,
CHN046003000,中国-海南-三沙,中国,海南,三沙,三沙,
URY0000TT000,乌拉圭-三十三人,乌拉圭,三十三人,三十三人,,
CHN046002000,中国-海南-三亚,中国,海南,三亚,三亚,
KOR042SUK000,韩国-江原道-三陟市,韩国,江原道,三陟市,三陟市,
JPN000024000,日本-三重,日本,三重,三重,,
KEN000UAS000,肯尼亚-桑布卢,肯尼亚,桑布卢,桑布卢,,
USA0OHSKY000,美国-俄亥俄-桑达斯基,美国,俄亥俄,桑达斯基,桑达斯基,
PNG0000SA000,巴布亚新几内亚-桑道恩,巴布亚新几内亚,桑道恩,桑道恩,,
CAN000THU000,加拿大-桑德贝,加拿大,桑德贝,桑德贝,,
GBRENGSUN000,英国-英格兰-桑德兰,英国,英格兰,桑德兰,桑德兰,
USA000KSR000,美国-桑迪里弗,美国,桑迪里弗,桑迪里弗,,
USA0MESFM000,美国-缅因-桑福德,美国,缅因,桑福德,桑福德,
TZA0000ZN000,坦桑尼亚-桑给巴尔,坦桑尼亚,桑给巴尔,桑给巴尔,,
TZA0000UN000,坦桑尼亚-桑给巴尔北,坦桑尼亚,桑给巴尔北,桑给巴尔北,,
TZA0000US000,坦桑尼亚-桑给巴尔南,坦桑尼亚,桑给巴尔南,桑给巴尔南,,
TZA0000MM000,坦桑尼亚-桑给巴尔市和西,坦桑尼亚,桑给巴尔市和西,桑给巴尔市和西,,
BFA000SAG000,布基纳法索-桑吉,布基纳法索,桑吉,桑吉,,
CAF0000SE000,中非共和国-桑加-姆巴埃雷,中非,桑加-姆巴埃雷,桑加-姆巴埃雷,,
VUT0000SA000,瓦努阿图-桑马,瓦努阿图,桑马,桑马,,
BFA000SAM000,布基纳法索-桑马滕加,布基纳法索,桑马滕加,桑马滕加,,
COL000SAN000,哥伦比亚-桑坦德,哥伦比亚,桑坦德,桑坦德,,
ESP000SDR000,西班牙-桑坦德,西班牙,桑坦德,桑坦德,,
LAO0000XE000,老挝-色贡,老挝,色贡,色贡,,
THA000047000,泰国-色军,泰国,色军,色军,,
MNG000049000,蒙古-色楞格,蒙古,色楞格,色楞格,,
USA0AKIRC000,美国-阿拉斯加-瑟克尔,美国,阿拉斯加,瑟克尔,瑟克尔,
USA0AKCHP000,美国-阿拉斯加-瑟克尔霍斯,美国,阿拉斯加,瑟克尔霍斯,瑟克尔霍斯,
RUS000SCW000,俄罗斯-瑟克特夫卡尔,俄罗斯,瑟克特夫卡尔,瑟克特夫卡尔,,
ZAF000ZEC000,南非-瑟孔达,南非,瑟孔达,瑟孔达,,
USA0WASQV000,美国-华盛顿-瑟奎姆,美国,华盛顿,瑟奎姆,瑟奎姆,
USA0WYTHP000,美国-怀俄明-瑟莫波利斯,美国,怀俄明,瑟莫波利斯,瑟莫波利斯,
USA0ARSRC000,美国-阿肯色-瑟西,美国,阿肯色,瑟西,瑟西,
UGA000SEM000,乌干达-森巴布莱,乌干达,森巴布莱,森巴布莱,,
IND000SLR000,印度-森伯尔布尔,印度,森伯尔布尔,森伯尔布尔,,
USA0WYSUC000,美国-怀俄明-森丹斯,美国,怀俄明,森丹斯,森丹斯,
USA0ORSUO000,美国-俄勒冈-森赖弗,美国,俄勒冈,森赖弗,森赖弗,
USA0WYFOP000,美国-怀俄明-森林公园,美国,怀俄明,森林公园,森林公园,
USA0PACWS000,美国-宾夕法尼亚-森特岛,美国,宾夕法尼亚,森特岛,森特岛,
USA0AKCEM000,美国-阿拉斯加-森特拉尔,美国,阿拉斯加,森特拉尔,森特拉尔,
USA0PAENL000,美国-宾夕法尼亚-森特勒里亚,美国,宾夕法尼亚,森特勒里亚,森特勒里亚,
USA0ILCRA000,美国-伊利诺斯-森特勒利亚,美国,伊利诺斯,森特勒利亚,森特勒利亚,
USA0MDGHM000,美国-马里兰-森特维尔,美国,马里兰,森特维尔,森特维尔,
USA0IDSVY000,美国-爱达荷-森瓦利,美国,爱达荷,森瓦利,森瓦利,
MYS0SLSBM000,马来西亚-雪兰莪-沙白安南,马来西亚,雪兰莪,沙白安南,沙白安南,
USA0NECDR000,美国-内布拉斯加-沙德伦,美国,内布拉斯加,沙德伦,沙德伦,
USA0AKSDP000,美国-阿拉斯加-沙点市,美国,阿拉斯加,沙点市,沙点市,
THA000091000,泰国-沙敦,泰国,沙敦,沙敦,,
CHE0000SH000,瑞士-沙夫豪森,瑞士,沙夫豪森,沙夫豪森,,
USA000MIT000,美国-沙夫特,美国,沙夫特,沙夫特,,
USA0AKSHX000,美国-阿拉斯加-沙格鲁,美国,阿拉斯加,沙格鲁,沙格鲁,
KAZ000SAK000,哈萨克斯坦-沙赫京斯克,哈萨克斯坦,沙赫京斯克,沙赫京斯克,,
ARE0000SH000,阿拉伯联合酋长国-沙迦,阿拉伯联合酋长国,沙迦,沙迦,,
THA000027000,泰国-沙缴,泰国,沙缴,沙缴,,
USA0AKSKK000,美国-阿拉斯加-沙克突利,美国,阿拉斯加,沙克突利,沙克突利,
LAO0000SL000,老挝-沙拉湾,老挝,沙拉湾,沙拉湾,,
PRK000SAR000,朝鲜-沙里院,朝鲜,沙里院,沙里院,,
USA0NHSIV000,美国-新罕布什尔-沙利文,美国,新罕布什尔,沙利文,沙利文,
FRA000CSM000,法国-沙隆,法国,沙隆,沙隆,,
USA000CNU000,美国-沙努特,美国,沙努特,沙努特,,
CHN050006000,中国-重庆-沙坪坝,中国,重庆,沙坪坝,沙坪坝,
CHN081NST000,中国-香港-沙田区,中国,香港,沙田区,沙田区,
USA0GASAV000,美国-佐治亚-沙瓦纳,美国,佐治亚,沙瓦纳,沙瓦纳,
LAO0000SV000,老挝-沙湾拿吉,老挝,沙湾拿吉,沙湾拿吉,,
LAO0000XA000,老挝-沙耶武里,老挝,沙耶武里,沙耶武里,,
CHN035002005,中国-福建-厦门-海沧区,中国,福建,厦门,海沧区,海沧区
CHN035002006,中国-福建-厦门-湖里区,中国,福建,厦门,湖里区,湖里区
CHN035002011,中国-福建-厦门-集美区,中国,福建,厦门,集美区,集美区
CHN035002003,中国-福建-厦门-思明区,中国,福建,厦门,思明区,思明区
CHN035002012,中国-福建-厦门-同安区,中国,福建,厦门,同安区,同安区
CHN035002013,中国-福建-厦门-翔安区,中国,福建,厦门,翔安区,翔安区
CHN035002000,中国-福建-厦门,中国,福建,厦门,厦门,
MYS0SBSDK000,马来西亚-沙巴-山打根,马来西亚,沙巴,山打根,山打根,
CIV0000DH000,科特迪瓦-山地,科特迪瓦,山地,山地,,
HND0000VA000,洪都拉斯-山谷,洪都拉斯,山谷,山谷,,
PRT000SES000,葡萄牙-山后,葡萄牙,山后,山后,,
USA0CANUQ000,美国-加利福尼亚-山景城,美国,加利福尼亚,山景城,山景城,
JPN000035000,日本-山口,日本,山口,山口,,
JPN000019000,日本-山梨,日本,山梨,山梨,,
CHN054022027,中国-西藏-山南-措美县,中国,西藏,山南,措美县,措美县
CHN054022032,中国-西藏-山南-错那县,中国,西藏,山南,错那县,错那县
CHN054022023,中国-西藏-山南-贡嘎县,中国,西藏,山南,贡嘎县,贡嘎县
CHN054022029,中国-西藏-山南-加查县,中国,西藏,山南,加查县,加查县
CHN054022033,中国-西藏-山南-浪卡子县,中国,西藏,山南,浪卡子县,浪卡子县
CHN054022031,中国-西藏-山南-隆子县,中国,西藏,山南,隆子县,隆子县
CHN054022028,中国-西藏-山南-洛扎县,中国,西藏,山南,洛扎县,洛扎县
CHN054022021,中国-西藏-山南-乃东县,中国,西藏,山南,乃东县,乃东县
CHN054022025,中国-西藏-山南-琼结县,中国,西藏,山南,琼结县,琼结县
CHN054022026,中国-西藏-山南-曲松县,中国,西藏,山南,曲松县,曲松县
CHN054022024,中国-西藏-山南-桑日县,中国,西藏,山南,桑日县,桑日县
CHN054022022,中国-西藏-山南-扎囊县,中国,西藏,山南,扎囊县,扎囊县
CHN054022000,中国-西藏-山南,中国,西藏,山南,山南,
KOR044SCH000,韩国-庆尚南道-山_郡,韩国,庆尚南道,山_郡,山_郡,
JPN000006000,日本-山形,日本,山形,山形,,
CHN044005014,中国-广东-汕头-潮南区,中国,广东,汕头,潮南区,潮南区
CHN044005013,中国-广东-汕头-潮阳区,中国,广东,汕头,潮阳区,潮阳区
CHN044005015,中国-广东-汕头-澄海区,中国,广东,汕头,澄海区,澄海区
CHN044005012,中国-广东-汕头-濠江区,中国,广东,汕头,濠江区,濠江区
CHN044005011,中国-广东-汕头-金平区,中国,广东,汕头,金平区,金平区
CHN044005007,中国-广东-汕头-龙湖区,中国,广东,汕头,龙湖区,龙湖区
CHN044005023,中国-广东-汕头-南澳县,中国,广东,汕头,南澳县,南澳县
CHN044005000,中国-广东-汕头,中国,广东,汕头,汕头,
CHN044015002,中国-广东-汕尾-城区,中国,广东,汕尾,城区,城区
CHN044015021,中国-广东-汕尾-海丰县,中国,广东,汕尾,海丰县,海丰县
CHN044015081,中国-广东-汕尾-陆丰市,中国,广东,汕尾,陆丰市,陆丰市
CHN044015023,中国-广东-汕尾-陆河县,中国,广东,汕尾,陆河县,陆河县
CHN044015000,中国-广东-汕尾,中国,广东,汕尾,汕尾,
CHN061010022,中国-陕西-商洛-丹凤县,中国,陕西,商洛,丹凤县,丹凤县
CHN061010021,中国-陕西-商洛-洛南县,中国,陕西,商洛,洛南县,洛南县
CHN061010024,中国-陕西-商洛-山阳县,中国,陕西,商洛,山阳县,山阳县
CHN061010023,中国-陕西-商洛-商南县,中国,陕西,商洛,商南县,商南县
CHN061010002,中国-陕西-商洛-商州区,中国,陕西,商洛,商州区,商州区
CHN061010026,中国-陕西-商洛-柞水县,中国,陕西,商洛,柞水县,柞水县
CHN061010025,中国-陕西-商洛-镇安县,中国,陕西,商洛,镇安县,镇安县
CHN061010000,中国-陕西-商洛,中国,陕西,商洛,商洛,
CHN041014002,中国-河南-商丘-梁园区,中国,河南,商丘,梁园区,梁园区
CHN041014021,中国-河南-商丘-民权县,中国,河南,商丘,民权县,民权县
CHN041014023,中国-河南-商丘-宁陵县,中国,河南,商丘,宁陵县,宁陵县
CHN041014022,中国-河南-商丘-睢县,中国,河南,商丘,睢县,睢县
CHN041014003,中国-河南-商丘-睢阳区,中国,河南,商丘,睢阳区,睢阳区
CHN041014026,中国-河南-商丘-夏邑县,中国,河南,商丘,夏邑县,夏邑县
CHN041014081,中国-河南-商丘-永城市,中国,河南,商丘,永城市,永城市
CHN041014025,中国-河南-商丘-虞城县,中国,河南,商丘,虞城县,虞城县
CHN041014024,中国-河南-商丘-柘城县,中国,河南,商丘,柘城县,柘城县
CHN041014000,中国-河南-商丘,中国,河南,商丘,商丘,
PRT000AAT000,葡萄牙-上阿连特茹,葡萄牙,上阿连特茹,上阿连特茹,,
AUT000UAU000,奥地利-上奥地利,奥地利,上奥地利,上奥地利,,
GAB0000HO000,加蓬-上奥果韦,加蓬,上奥果韦,上奥果韦,,
PRY0000AG000,巴拉圭-上巴拉圭,巴拉圭,上巴拉圭,上巴拉圭,,
PRY0000AN000,巴拉圭-上巴拉那,巴拉圭,上巴拉那,上巴拉那,,
GUY0000UD000,圭亚那-上德梅拉拉-伯比斯,圭亚那,上德梅拉拉-伯比斯,上德梅拉拉-伯比斯,,
KHM000TNX000,柬埔寨-上丁,柬埔寨,上丁,上丁,,
GHA0000UE000,加纳-上东部,加纳,上东部,上东部,,
CAF0000HK000,中非共和国-上科托,中非,上科托,上科托,,
CAF0000HM000,中非共和国-上姆博穆,中非,上姆博穆,上姆博穆,,
SDN000ANB000,苏丹-上尼罗,苏丹,上尼罗,上尼罗,,
CHN036011081,中国-江西-上饶-德兴市,中国,江西,上饶,德兴市,德兴市
CHN036011022,中国-江西-上饶-广丰县,中国,江西,上饶,广丰县,广丰县
CHN036011025,中国-江西-上饶-横峰县,中国,江西,上饶,横峰县,横峰县
CHN036011028,中国-江西-上饶-鄱阳县,中国,江西,上饶,鄱阳县,鄱阳县
CHN036011024,中国-江西-上饶-铅山县,中国,江西,上饶,铅山县,铅山县
CHN036011021,中国-江西-上饶-上饶县,中国,江西,上饶,上饶县,上饶县
CHN036011029,中国-江西-上饶-万年县,中国,江西,上饶,万年县,万年县
CHN036011030,中国-江西-上饶-婺源县,中国,江西,上饶,婺源县,婺源县
CHN036011002,中国-江西-上饶-信州区,中国,江西,上饶,信州区,信州区
CHN036011026,中国-江西-上饶-弋阳县,中国,江西,上饶,弋阳县,弋阳县
CHN036011027,中国-江西-上饶-余干县,中国,江西,上饶,余干县,余干县
CHN036011023,中国-江西-上饶-玉山县,中国,江西,上饶,玉山县,玉山县
CHN036011000,中国-江西-上饶,中国,江西,上饶,上饶,
GUY0000UT000,圭亚那-上塔库图-上埃塞奎博,圭亚那,上塔库图-上埃塞奎博,上塔库图-上埃塞奎博,,
PRT000ATM000,葡萄牙-上特拉斯山,葡萄牙,上特拉斯山,上特拉斯山,,
CHE0000OW000,瑞士-上瓦尔登,瑞士,上瓦尔登,上瓦尔登,,
GTM0000AV000,危地马拉-上韦拉帕斯,危地马拉,上韦拉帕斯,上韦拉帕斯,,
GHA0000UW000,加纳-上西部,加纳,上西部,上西部,,
KOR043SJU000,韩国-庆尚北道-_州市,韩国,庆尚北道,_州市,_州市,
USA000WCR000,美国-尚达拉,美国,尚达拉,尚达拉,,
RWA0000CY000,卢旺达-尚古古,卢旺达,尚古古,尚古古,,
CHN044002081,中国-广东-韶关-乐昌市,中国,广东,韶关,乐昌市,乐昌市
CHN044002082,中国-广东-韶关-南雄市,中国,广东,韶关,南雄市,南雄市
CHN044002005,中国-广东-韶关-曲江区,中国,广东,韶关,曲江区,曲江区
CHN044002024,中国-广东-韶关-仁化县,中国,广东,韶关,仁化县,仁化县
CHN044002032,中国-广东-韶关-乳源瑶族自治县,中国,广东,韶关,乳源瑶族自治县,乳源瑶族自治县
CHN044002022,中国-广东-韶关-始兴县,中国,广东,韶关,始兴县,始兴县
CHN044002029,中国-广东-韶关-翁源县,中国,广东,韶关,翁源县,翁源县
CHN044002003,中国-广东-韶关-武江区,中国,广东,韶关,武江区,武江区
CHN044002033,中国-广东-韶关-新丰县,中国,广东,韶关,新丰县,新丰县
CHN044002004,中国-广东-韶关-浈江区,中国,广东,韶关,浈江区,浈江区
CHN044002000,中国-广东-韶关,中国,广东,韶关,韶关,
CHN043005011,中国-湖南-邵阳-北塔区,中国,湖南,邵阳,北塔区,北塔区
CHN043005029,中国-湖南-邵阳-城步苗族自治县,中国,湖南,邵阳,城步苗族自治县,城步苗族自治县
CHN043005003,中国-湖南-邵阳-大祥区,中国,湖南,邵阳,大祥区,大祥区
CHN043005025,中国-湖南-邵阳-洞口县,中国,湖南,邵阳,洞口县,洞口县
CHN043005024,中国-湖南-邵阳-隆回县,中国,湖南,邵阳,隆回县,隆回县
CHN043005021,中国-湖南-邵阳-邵东县,中国,湖南,邵阳,邵东县,邵东县
CHN043005023,中国-湖南-邵阳-邵阳县,中国,湖南,邵阳,邵阳县,邵阳县
CHN043005002,中国-湖南-邵阳-双清区,中国,湖南,邵阳,双清区,双清区
CHN043005027,中国-湖南-邵阳-绥宁县,中国,湖南,邵阳,绥宁县,绥宁县
CHN043005081,中国-湖南-邵阳-武冈市,中国,湖南,邵阳,武冈市,武冈市
CHN043005028,中国-湖南-邵阳-新宁县,中国,湖南,邵阳,新宁县,新宁县
CHN043005022,中国-湖南-邵阳-新邵县,中国,湖南,邵阳,新邵县,新邵县
CHN043005000,中国-湖南-邵阳,中国,湖南,邵阳,邵阳,
USA000HCB000,美国-绍阿尔科佛,美国,绍阿尔科佛,绍阿尔科佛,,
HUN0000SO000,匈牙利-绍莫吉,匈牙利,绍莫吉,绍莫吉,,
USA0ILJMH000,美国-伊利诺斯-绍姆堡,美国,伊利诺斯,绍姆堡,绍姆堡,
CHN033006082,中国-浙江-绍兴-上虞市,中国,浙江,绍兴,上虞市,上虞市
CHN033006021,中国-浙江-绍兴-绍兴县,中国,浙江,绍兴,绍兴县,绍兴县
CHN033006083,中国-浙江-绍兴-嵊州市,中国,浙江,绍兴,嵊州市,嵊州市
CHN033006024,中国-浙江-绍兴-新昌县,中国,浙江,绍兴,新昌县,新昌县
CHN033006002,中国-浙江-绍兴-越城区,中国,浙江,绍兴,越城区,越城区
CHN033006081,中国-浙江-绍兴-诸暨市,中国,浙江,绍兴,诸暨市,诸暨市
CHN033006000,中国-浙江-绍兴,中国,浙江,绍兴,绍兴,
YEM0000SH000,也门-舍卜沃,也门,舍卜沃,舍卜沃,,
CAN000SBE000,加拿大-舍布鲁克,加拿大,舍布鲁克,舍布鲁克,,
AZE0000SA000,阿塞拜疆-舍基,阿塞拜疆,舍基,舍基,,
CHN081KSS000,中国-香港-深水_区,中国,香港,深水_区,深水_区,
CHN044003006,中国-广东-深圳-宝安区,中国,广东,深圳,宝安区,宝安区
CHN044003004,中国-广东-深圳-福田区,中国,广东,深圳,福田区,福田区
CHN044003007,中国-广东-深圳-龙岗区,中国,广东,深圳,龙岗区,龙岗区
CHN044003003,中国-广东-深圳-罗湖区,中国,广东,深圳,罗湖区,罗湖区
CHN044003005,中国-广东-深圳-南山区,中国,广东,深圳,南山区,南山区
CHN044003008,中国-广东-深圳-盐田区,中国,广东,深圳,盐田区,盐田区
CHN044003000,中国-广东-深圳,中国,广东,深圳,深圳,
USA0LASHV000,美国-路易斯安那-什里夫波特,美国,路易斯安那,什里夫波特,什里夫波特,
POL000SZZ000,波兰-什切青,波兰,什切青,什切青,,
DEU000SWH000,德国-什未林,德国,什未林,什未林,,
JPN000014000,日本-神奈川,日本,神奈川,神奈川,,
CHN042A21000,中国-湖北-神农架,中国,湖北,神农架,神农架,
CHN021001004,中国-辽宁-沈阳-大东区,中国,辽宁,沈阳,大东区,大东区
CHN021001012,中国-辽宁-沈阳-东陵区,中国,辽宁,沈阳,东陵区,东陵区
CHN021001024,中国-辽宁-沈阳-法库县,中国,辽宁,沈阳,法库县,法库县
CHN021001002,中国-辽宁-沈阳-和平区,中国,辽宁,沈阳,和平区,和平区
CHN021001005,中国-辽宁-沈阳-皇姑区,中国,辽宁,沈阳,皇姑区,皇姑区
CHN021001023,中国-辽宁-沈阳-康平县,中国,辽宁,沈阳,康平县,康平县
CHN021001022,中国-辽宁-沈阳-辽中县,中国,辽宁,沈阳,辽中县,辽中县
CHN021001013,中国-辽宁-沈阳-沈北新区,中国,辽宁,沈阳,沈北新区,沈北新区
CHN021001003,中国-辽宁-沈阳-沈河区,中国,辽宁,沈阳,沈河区,沈河区
CHN021001011,中国-辽宁-沈阳-苏家屯区,中国,辽宁,沈阳,苏家屯区,苏家屯区
