alias,code,vendor_type,language
Yucca Flat，NV,USAAP1496000,citsae,zh_cn
Eunice，LA,USAAP0989000,citsae,zh_cn
Union City，TN,USAAP0802000,citsae,zh_cn
Waukesha，WI,USAAP0635000,citsae,zh_cn
尤加尼克（岛），AK,USAAP1527000,citsae,zh_cn
Waukegan，IL,USAAP1475000,citsae,zh_cn
Ugashik，AK,USAAP1508000,citsae,zh_cn
Quillayute，WA,USAAP1269000,citsae,zh_cn
昆西，IL,USAAP0398000,citsae,zh_cn
Utica，MI,USAAP0880000,citsae,zh_cn
尤凯亚，CA,USAAP0725000,citsae,zh_cn
Waukon，IA,USAAP1474000,citsae,zh_cn
Quakertown，CA,USAAP0836000,citsae,zh_cn
New Ulm，MN,USAAP1493000,citsae,zh_cn
Umnak Island，AK,USAAP1477000,citsae,zh_cn
Summit，AK,USAAP1407000,citsae,zh_cn
Umiat，AK,USAAP0399000,citsae,zh_cn
尤纳拉克利特，AK,USAAP0400000,citsae,zh_cn
Sewanee，TN,USAAP1410000,citsae,zh_cn
乌波卢波因特，HI,USAAP1064000,citsae,zh_cn
魁恩，AK,USAAP1268000,citsae,zh_cn
St Augustine，FL,USAAP0683000,citsae,zh_cn
乌托皮亚克里克，AK,USAAP0401000,citsae,zh_cn
Kuparuk，AK,USAAP1265000,citsae,zh_cn
Uvalde，TX,USAAP0966000,citsae,zh_cn
切瓦克，AK,USAAP0402000,citsae,zh_cn
维奥考夫，AK,USAAP1468000,citsae,zh_cn
Victorville，CA,USAAP1465000,citsae,zh_cn
Vidalia，GA,USAAP0969000,citsae,zh_cn
瓦尔迪兹，AK,USAAP0403000,citsae,zh_cn
韦尼蒂，AK,USAAP0404000,citsae,zh_cn
弗纳尔，UT,USAAP0405000,citsae,zh_cn
Tioga，ND,USAAP1441000,citsae,zh_cn
Van Horn，TX,USAAP0845000,citsae,zh_cn
Vichy，MO,USAAP1467000,citsae,zh_cn
维塞利亚，CA,USAAP0406000,citsae,zh_cn
Abingdon，VA,USAAP0918000,citsae,zh_cn
Vicksburg，MS,USA0MSVKS000,citsae,zh_cn
West Kavik，AK,USAAP1483000,citsae,zh_cn
Vandalia，IL,USAAP0968000,citsae,zh_cn
Valle，AZ,USAAP1455000,citsae,zh_cn
Vallejo，CA,USAAP1458000,citsae,zh_cn
Camp Douglas，WI,USAAP1159000,citsae,zh_cn
瓦尔帕莱索，IN,USAAP0751000,citsae,zh_cn
维罗比奇，FL,USAAP0679000,citsae,zh_cn
Versailles，MO,USAAP1176000,citsae,zh_cn
Valentine，NE,USAAP0967000,citsae,zh_cn
珀鲁，IL,PER000011000,citsae,zh_cn
威尔士，AK,GBRWLS000000,citsae,zh_cn
Wahpeton，ND,USAAP1103000,citsae,zh_cn
Chincoteague，VA,USAAP1400000,citsae,zh_cn
Waynesburg，PA,USAAP1083000,citsae,zh_cn
斯泰宾斯，AK,USAAP0409000,citsae,zh_cn
Boulder，CO,USA0COWBU000,citsae,zh_cn
沃本，MA,USAAP0634000,citsae,zh_cn
比弗，AK,USAAP0410000,citsae,zh_cn
大瀑布城，MI,USAAP0919000,citsae,zh_cn
尚达拉，AK,USAAP1419000,citsae,zh_cn
Waldron Island，WA,USAAP1472000,citsae,zh_cn
Winder，GA,USAAP1090000,citsae,zh_cn
Weatherford，TX,USAAP0715000,citsae,zh_cn
肯特堡/缅因，ME,USAAP1185000,citsae,zh_cn
Winchester，VA,GBRENGWNE000,citsae,zh_cn
海德，AK,USAAP1202000,citsae,zh_cn
霍顿，TX,USAAP0739000,citsae,zh_cn
兰开斯特，CA,GBRENGLAN000,citsae,zh_cn
阿莱克南基克，AK,USAAP0412000,citsae,zh_cn
威科洛阿，HI,USAAP1460000,citsae,zh_cn
Winfield，KS,USAAP0978000,citsae,zh_cn
塞拉威克，AK,USAAP0413000,citsae,zh_cn
沃尔瑟姆，MA,USAAP0766000,citsae,zh_cn
洛灵，AK,USAAP1312000,citsae,zh_cn
Willows，CA,USAAP0866000,citsae,zh_cn
温尼马卡，NV,USAAP0979000,citsae,zh_cn
芒廷霍姆，AR,USAAP0822000,citsae,zh_cn
迈耶斯查克，AK,USAAP0414000,citsae,zh_cn
怀特芒廷，AK,CHN022006000,citsae,zh_cn
纳帕吉亚克，AK,USAAP0054000,citsae,zh_cn
图塞坎岛，AK,USAAP1450000,citsae,zh_cn
Wood River，AK,USAAP1479000,citsae,zh_cn
Woodchopper，AK,USAAP1480000,citsae,zh_cn
Willow，AK,USAAP1098000,citsae,zh_cn
佩奥尼亚，CO,USAAP1075000,citsae,zh_cn
兰格尔，AK,USAAP0415000,citsae,zh_cn
Wrench Creek，AK,USAAP1287000,citsae,zh_cn
Fort Dix，NJ,USAAP1167000,citsae,zh_cn
沃兰，WY,USAAP0416000,citsae,zh_cn
斯廷姆波特湾，AK,USAAP1431000,citsae,zh_cn
White Sands，NM,CHN046A30000,citsae,zh_cn
Sarichef，AK,USAAP1405000,citsae,zh_cn
雪莉，NY,USAAP1495000,citsae,zh_cn
怀斯曼，AK,USAAP1212000,citsae,zh_cn
南纳克讷克，AK,USAAP0417000,citsae,zh_cn
韦斯特利，RI,USAAP0418000,citsae,zh_cn
韦斯特松德，WA,USAAP0419000,citsae,zh_cn
通图图利亚，AK,USAAP0420000,citsae,zh_cn
White River，AZ,USAAP1213000,citsae,zh_cn
Watsonville，CA,USAAP0750000,citsae,zh_cn
沃特维尔，ME,USAAP0621000,citsae,zh_cn
Wasilla，AK,USAAP0973000,citsae,zh_cn
怀尔德伍德，NJ,USAAP0814000,citsae,zh_cn
Whale Pass，AK,USAAP0421000,citsae,zh_cn
Woodward，OK,USAAP0664000,citsae,zh_cn
纽托克，AK,USAAP0422000,citsae,zh_cn
耶斯湾，AK,USAAP1500000,citsae,zh_cn
西黄石，MT,USAAP0423000,citsae,zh_cn
Lake Geneva，WI,USAAP0698000,citsae,zh_cn
Pine Ridge，SD,USAAP1373000,citsae,zh_cn
West Kuparuk，AK,USAAP1484000,citsae,zh_cn
St Marys，MD,USAAP1423000,citsae,zh_cn
亚库塔特，AK,USAAP1498000,citsae,zh_cn
扬克顿，SD,USAAP0981000,citsae,zh_cn
扬斯敦，OH,USAAP0425000,citsae,zh_cn
尤马，AZ,USAAP0426000,citsae,zh_cn
奈阿克，AK,USAAP1355000,citsae,zh_cn
Zephyrhills，FL,USAAP0982000,citsae,zh_cn
Zanesville，OH,USAAP0704000,citsae,zh_cn
阿蒂加斯,URY0000AR000,citsae,zh_cn
科洛尼亚,URY0000CO000,citsae,zh_cn
Durazno,URY0000DU000,citsae,zh_cn
梅洛,URY000002000,citsae,zh_cn
蒙得维的亚（首都）,URY0000MO000,citsae,zh_cn
埃斯特角城,URY000001000,citsae,zh_cn
派桑杜,URY0000PA000,citsae,zh_cn
里维拉,URY000003000,citsae,zh_cn
Salto,URY0000SL000,citsae,zh_cn
塔夸伦博,URY000TAW000,citsae,zh_cn
Treinta y Tres,URY000005000,citsae,zh_cn
比查德罗,URY000004000,citsae,zh_cn
Andizhan,UZB0000AN000,citsae,zh_cn
布哈拉,UZB0000BU000,citsae,zh_cn
费尔干纳,UZB0000FA000,citsae,zh_cn
卡尔希,UZB000004000,citsae,zh_cn
Namangan,UZB0000NG000,citsae,zh_cn
撒马尔罕,UZB000001000,citsae,zh_cn
塔什干,UZB0000TK000,citsae,zh_cn
Termez,UZB000002000,citsae,zh_cn
乌尔根奇,UZB000003000,citsae,zh_cn
马斯蒂克,VCT000001000,citsae,zh_cn
Palm Island,VCT000004000,citsae,zh_cn
圣温森特,VCT000002000,citsae,zh_cn
尤宁岛,VCT000003000,citsae,zh_cn
阿纳科,VEN000017000,citsae,zh_cn
阿卡里瓜,VEN000018000,citsae,zh_cn
巴里纳斯,VEN00000E000,citsae,zh_cn
卡纳依玛,VEN000023000,citsae,zh_cn
博利瓦尔城,VEN000001000,citsae,zh_cn
卡维马斯,VEN000034000,citsae,zh_cn
加拉加斯,VEN00000A000,citsae,zh_cn
卡拉沃索,VEN000025000,citsae,zh_cn
库马纳,VEN000002000,citsae,zh_cn
卡鲁帕诺,VEN000003000,citsae,zh_cn
卡西古瓦,VEN000035000,citsae,zh_cn
凯卡拉,VEN000036000,citsae,zh_cn
科罗,VEN000004000,citsae,zh_cn
El Tigre,VEN000026000,citsae,zh_cn
El Dorado,VEN000027000,citsae,zh_cn
埃尔奥尔扎·阿普雷,VEN000028000,citsae,zh_cn
瓜斯杜阿里多,VEN000029000,citsae,zh_cn
吉里亚,VEN000019000,citsae,zh_cn
瓜纲累,VEN000020000,citsae,zh_cn
伊卡瓦路,VEN000054000,citsae,zh_cn
Kavanayen,VEN000033000,citsae,zh_cn
Kamarata,VEN000032000,citsae,zh_cn
拉弗里亚,VEN000037000,citsae,zh_cn
拉古尼亚斯,VEN000038000,citsae,zh_cn
Pijiguaos,VEN000045000,citsae,zh_cn
洛斯罗克斯（群岛）,VEN000039000,citsae,zh_cn
拉斯皮耶德拉斯,VEN000021000,citsae,zh_cn
马拉开波,VEN000022000,citsae,zh_cn
Maturin,VEN000005000,citsae,zh_cn
马拉凯,VEN000006000,citsae,zh_cn
卡贝略港,VEN000030000,citsae,zh_cn
佩德纳莱斯,VEN000043000,citsae,zh_cn
波尔拉马尔,VEN000007000,citsae,zh_cn
Peraitepuy,VEN000044000,citsae,zh_cn
帕埃斯港,VEN000040000,citsae,zh_cn
帕尔马里托,VEN000041000,citsae,zh_cn
阿亚库乔港,VEN000008000,citsae,zh_cn
奥尔达斯港,VEN000009000,citsae,zh_cn
Santa Barbara Barinas,VEN000047000,citsae,zh_cn
San Cristobal,VEN000024000,citsae,zh_cn
圣费尔南多,VEN000010000,citsae,zh_cn
San Felix,VEN000048000,citsae,zh_cn
San Felipe,VEN000049000,citsae,zh_cn
Santa Elena,VEN000046000,citsae,zh_cn
圣多美,VEN000011000,citsae,zh_cn
圣巴巴拉朱丽亚,VEN000012000,citsae,zh_cn
San Salvador de Paul,VEN000050000,citsae,zh_cn
图梅雷莫,VEN000051000,citsae,zh_cn
图库皮塔,VEN000013000,citsae,zh_cn
乌里曼,VEN000053000,citsae,zh_cn
Carora,VEN000031000,citsae,zh_cn
帕斯夸谷镇,VEN000042000,citsae,zh_cn
El Vigia,VEN000014000,citsae,zh_cn
瓦伦西亚,VEN000015000,citsae,zh_cn
瓦莱拉,VEN000016000,citsae,zh_cn
Wonken,VEN000052000,citsae,zh_cn
阿内加达,VGB000003000,citsae,zh_cn
罗德城（首都）,VGB000002000,citsae,zh_cn
维尔京戈尔达（岛）,VGB000001000,citsae,zh_cn
St John Island,VIR000001000,citsae,zh_cn
Ban Me Thuot,VNM000004000,citsae,zh_cn
Ca Mau,VNM000014000,citsae,zh_cn
岘港,VNM000001000,citsae,zh_cn
Dien Bien Phu,VNM000005000,citsae,zh_cn
Dalat,VNM000006000,citsae,zh_cn
河内,VNM0000HI000,citsae,zh_cn
Quanduc,CHN034018022,citsae,zh_cn
海防,VNM0000HP000,citsae,zh_cn
Hue,VNM000002000,citsae,zh_cn
Kontum,VNM000024000,citsae,zh_cn
Phanrang,VNM000017000,citsae,zh_cn
Phuvinh,VNM000023000,citsae,zh_cn
Phuquoc,VNM000007000,citsae,zh_cn
Pleiku,VNM000008000,citsae,zh_cn
Soc Trang,VNM000025000,citsae,zh_cn
Son-La,VNM000009000,citsae,zh_cn
Tuyhoa,CHN013007021,citsae,zh_cn
Tamky,VNM000019000,citsae,zh_cn
归仁,VNM000010000,citsae,zh_cn
Cantho,VNM000016000,citsae,zh_cn
Chu Lai,VNM000021000,citsae,zh_cn
Vinh City,VNM000011000,citsae,zh_cn
Rachgia,VNM000012000,citsae,zh_cn
Phuoc Long,VNM000022000,citsae,zh_cn
Vung Tau,VNM000013000,citsae,zh_cn
Long Xuyen,CHN044016022,citsae,zh_cn
Quang Ngai,VNM000018000,citsae,zh_cn
Vinh Long,VNM000020000,citsae,zh_cn
阿内蒂乌姆（岛）,VUT000001000,citsae,zh_cn
阿尼瓦,VUT000002000,citsae,zh_cn
克雷格考夫,VUT000003000,citsae,zh_cn
Dillons Bay,VUT000004000,citsae,zh_cn
埃迈,VUT000005000,citsae,zh_cn
富图纳岛,VUT000022000,citsae,zh_cn
Big Bay,VUT000023000,citsae,zh_cn
怡波塔,VUT000024000,citsae,zh_cn
拉门湾,VUT000025000,citsae,zh_cn
朗挪罗依,VUT000026000,citsae,zh_cn
伦加纳,VUT000027000,citsae,zh_cn
拉马普,VUT000028000,citsae,zh_cn
莫塔拉瓦,VUT000006000,citsae,zh_cn
迈沃（岛）,VUT000007000,citsae,zh_cn
诺索普,VUT000008000,citsae,zh_cn
奥尔波依,VUT000009000,citsae,zh_cn
Paama,VUT000010000,citsae,zh_cn
Redcliffe,VUT000030000,citsae,zh_cn
索拉,VUT000011000,citsae,zh_cn
圣埃斯皮里图（岛）,VUT000012000,citsae,zh_cn
萨拉,VUT000013000,citsae,zh_cn
西南湾,VUT000014000,citsae,zh_cn
坦纳,VUT000015000,citsae,zh_cn
Tongoa,VUT000016000,citsae,zh_cn
Torres,VUT000017000,citsae,zh_cn
Quine Hill,VUT000029000,citsae,zh_cn
Ulei,VUT000018000,citsae,zh_cn
瓦莱斯迪尔,VUT000019000,citsae,zh_cn
Walaha,VUT000020000,citsae,zh_cn
Gaua,VUT000021000,citsae,zh_cn
富图纳岛,WLF000001000,citsae,zh_cn
阿绍,WSM000002000,citsae,zh_cn
Lalomalava,WSM000003000,citsae,zh_cn
马奥塔沙瓦依,WSM000001000,citsae,zh_cn
盖海达,YEM000005000,citsae,zh_cn
亚丁,YEM0000AD000,citsae,zh_cn
贝汉,YEM000001000,citsae,zh_cn
阿尔布克,YEM000002000,citsae,zh_cn
Beidah,YEM0000BA000,citsae,zh_cn
达希纳,YEM000008000,citsae,zh_cn
Dhala,YEM000016000,citsae,zh_cn
Dhamar,YEM000017000,citsae,zh_cn
Abbse,YEM000007000,citsae,zh_cn
塞云,YEM000006000,citsae,zh_cn
荷台达,YEM0000HU000,citsae,zh_cn
基什恩,YEM000009000,citsae,zh_cn
卡马兰岛,YEM000010000,citsae,zh_cn
Lodar,YEM000012000,citsae,zh_cn
默勒卜（河）,YEM000013000,citsae,zh_cn
里雅恩姆卡拉,YEM000003000,citsae,zh_cn
Raudha,YEM000011000,citsae,zh_cn
萨那（首都）,YEM0000SN000,citsae,zh_cn
索科特拉（岛）,YEM000004000,citsae,zh_cn
萨达（著名大城市）,YEM0000SD000,citsae,zh_cn
塔伊兹,YEM0000TA000,citsae,zh_cn
穆赫拉斯,YEM000014000,citsae,zh_cn
Wadi Ain,YEM000015000,citsae,zh_cn
藻德济,COM000001000,citsae,zh_cn
Mala Mala,ZAF000048000,citsae,zh_cn
奥尔代斯,ZAF000010000,citsae,zh_cn
Port Alfred,ZAF000018000,citsae,zh_cn
阿赫内斯,ZAF000011000,citsae,zh_cn
亚历山大湾,ZAF000002000,citsae,zh_cn
布隆方丹,ZAF000BFN000,citsae,zh_cn
Bisho,ZAF000003000,citsae,zh_cn
Cradock,ZAF000043000,citsae,zh_cn
开普敦,ZAF000CPT000,citsae,zh_cn
Dukuduk,ZAF000026000,citsae,zh_cn
德班,ZAF000DUR000,citsae,zh_cn
埃利斯拉斯,ZAF000035000,citsae,zh_cn
东伦敦,ZAF000ELS000,citsae,zh_cn
Empangeni,ZAF000030000,citsae,zh_cn
菲克斯堡,ZAF000039000,citsae,zh_cn
约翰内斯堡,ZAF000JNB000,citsae,zh_cn
Giyani,ZAF000041000,citsae,zh_cn
乔治,ZAF000001000,citsae,zh_cn
Sabi Sabi,ZAF000017000,citsae,zh_cn
Hoedspruit,ZAF000012000,citsae,zh_cn
比勒陀利亚（首都）,ZAF000PRY000,citsae,zh_cn
Hluhluwe,ZAF000015000,citsae,zh_cn
哈里史密斯（名城）,ZAF000031000,citsae,zh_cn
Hazyview,ZAF000014000,citsae,zh_cn
Inyati,ZAF000062000,citsae,zh_cn
Port St Johns,ZAF000058000,citsae,zh_cn
Khoka Moya,ZAF000022000,citsae,zh_cn
Koinghaas,ZAF000042000,citsae,zh_cn
金伯利,ZAF000KIM000,citsae,zh_cn
克莱因齐,ZAF000013000,citsae,zh_cn
库鲁曼,ZAF000KMH000,citsae,zh_cn
Komatipoort,ZAF000019000,citsae,zh_cn
克莱克斯多普,ZAF000KXE000,citsae,zh_cn
莱迪史密斯,ZAF000032000,citsae,zh_cn
路易斯特里哈特,ZAF000020000,citsae,zh_cn
Londolozi,ZAF000047000,citsae,zh_cn
Malelane,LBR0000MY000,citsae,zh_cn
Lime Acres,ZAF000045000,citsae,zh_cn
察嫩,ZAF000023000,citsae,zh_cn
卢西基西基,ZAF000046000,citsae,zh_cn
姆马巴托,ZAF000051000,citsae,zh_cn
姆坎巴蒂,ZAF000050000,citsae,zh_cn
墨西拿,ITA000MSN000,citsae,zh_cn
马盖特,ZAF000025000,citsae,zh_cn
Motswari,ZAF000049000,citsae,zh_cn
姆占姆巴,ZAF000052000,citsae,zh_cn
Mkuze,ZAF000MZQ000,citsae,zh_cn
Mossel Bay,ZAF000016000,citsae,zh_cn
Ngala,ZAF000038000,citsae,zh_cn
Nelspruit,ZAF000NLP000,citsae,zh_cn
太阳城,ZAF000057000,citsae,zh_cn
普莱滕贝格,ZAF000004000,citsae,zh_cn
帕拉博鲁瓦,ZAF000005000,citsae,zh_cn
伊丽莎白港,ZAF000PLZ000,citsae,zh_cn
Prieska,ZAF000053000,citsae,zh_cn
彼得斯堡,ZAF000006000,citsae,zh_cn
彼得马里茨堡,ZAF000007000,citsae,zh_cn
Phinda Game Reserve,ZAF000040000,citsae,zh_cn
理查德湾,ZAF000008000,citsae,zh_cn
Robertson,ZAF000021000,citsae,zh_cn
雷菲洛,ZAF000044000,citsae,zh_cn
斯普林博克,ZAF000SBU000,citsae,zh_cn
Saldanha Bay,ZAF000055000,citsae,zh_cn
赛申,ZAF000056000,citsae,zh_cn
斯库库扎,ZAF000009000,citsae,zh_cn
塔巴恩丘,ZAF000034000,citsae,zh_cn
Tanda Tula,ZAF000059000,citsae,zh_cn
汤霍扬杜,ZAF000THY000,citsae,zh_cn
奇皮塞,ZAF000054000,citsae,zh_cn
乌伦迪,ZAF000ULD000,citsae,zh_cn
Ulusaba,ZAF000061000,citsae,zh_cn
Butterworth,ZAF000037000,citsae,zh_cn
阿平顿,ZAF000UTN000,citsae,zh_cn
乌姆塔塔,ZAF000UTT000,citsae,zh_cn
Queenstown,ZAF000033000,citsae,zh_cn
Vredendal,ZAF000028000,citsae,zh_cn
Vryburg,ZAF000VRU000,citsae,zh_cn
弗雷黑德,ZAF000029000,citsae,zh_cn
韦尔科姆,ZAF000060000,citsae,zh_cn
Secunda,ZAF000027000,citsae,zh_cn
Zambezi,ZMB000018000,citsae,zh_cn
钦戈拉,ZMB000005000,citsae,zh_cn
奇帕塔,ZMB000006000,citsae,zh_cn
基特韦,ZMB000002000,citsae,zh_cn
卡拉博,ZMB000009000,citsae,zh_cn
卡奥马,ZMB000008000,citsae,zh_cn
卢萨卡,ZMB0000LK000,citsae,zh_cn
利文斯通,ZMB000003000,citsae,zh_cn
Lukulu,ZMB000011000,citsae,zh_cn
姆富韦,ZMB000004000,citsae,zh_cn
姆巴拉,ZMB000014000,citsae,zh_cn
芒古,ZMB000013000,citsae,zh_cn
马萨,ZMB000012000,citsae,zh_cn
塞谢凯,ZMB000015000,citsae,zh_cn
索卢韦齐,ZMB000017000,citsae,zh_cn
赛南加,ZMB000016000,citsae,zh_cn
Ngoma,ZMB000007000,citsae,zh_cn
卡萨巴湾,ZMB000001000,citsae,zh_cn
Kasompe,ZMB000010000,citsae,zh_cn
布拉瓦约,ZWE0000BU000,citsae,zh_cn
Bumi Hills,ZWE000001000,citsae,zh_cn
Chipinge,ZWE000007000,citsae,zh_cn
格韦鲁,ZWE000005000,citsae,zh_cn
哈拉雷,ZWE0000HA000,citsae,zh_cn
万盖国家公园,ZWE000009000,citsae,zh_cn
卡里巴,ZWE000003000,citsae,zh_cn
Mahenye,ZWE000006000,citsae,zh_cn
马斯温哥,ZWE0000MV000,citsae,zh_cn
Mutare,ZWE000004000,citsae,zh_cn
维多利亚瀑布,ZWE000002000,citsae,zh_cn
万盖,ZWE000008000,citsae,zh_cn
Al Ain,ARE0000AL000,citsae,en_us
Abu Dhabi,ARE0000AZ000,citsae,en_us
Dubai,ARE0000DU000,citsae,en_us
Ras Al Khaimah,ARE000001000,citsae,en_us
Sharjah,ARE0000SH000,citsae,en_us
Bost,AFG000001000,citsae,en_us
Chakcharan,AFG000015000,citsae,en_us
Darwaz,AFG000004000,citsae,en_us
Farah,AFG000005000,citsae,en_us
Faizabad,AFG000006000,citsae,en_us
Gardez,AFG000009000,citsae,en_us
Ghazni,AFG000010000,citsae,en_us
Herat,AFG000HEA000,citsae,en_us
Nimroz,AFG000014000,citsae,en_us
Jalalabad,KGZ00000J000,citsae,en_us
Kabul,AFG000KBL000,citsae,en_us
Kandahar,AFG000KDH000,citsae,en_us
Khost,AFG000008000,citsae,en_us
Kuran-O-Munjan,AFG000011000,citsae,en_us
Khwahan,AFG000007000,citsae,en_us
Qala-Nau,AFG000013000,citsae,en_us
Maimana,AFG000012000,citsae,en_us
Mazar-I-Sharif,AFG000MZR000,citsae,en_us
Sardeh Band,AFG000016000,citsae,en_us
Sheghnan,AFG000017000,citsae,en_us
Tirinkot,AFG000002000,citsae,en_us
Taluqan,AFG000018000,citsae,en_us
Kunduz,AFG000003000,citsae,en_us
Urgoon,AFG000019000,citsae,en_us
Uruzgan,AFG000020000,citsae,en_us
Zaranj,AFG000021000,citsae,en_us
Barbuda,ATG000001000,citsae,en_us
Anguilla,AIA000000000,citsae,en_us
Yerevan,ARM000EVN000,citsae,en_us
Bonaire,NLD000003000,citsae,en_us
Curacao,NLD000005000,citsae,en_us
St Eustatius,NLD000008000,citsae,en_us
Saba,NLD000006000,citsae,en_us
St Maarten,NLD000007000,citsae,en_us
Ambriz,AGO000001000,citsae,en_us
Benguela,AGO000BGU000,citsae,en_us
Cabinda,AGO000CAB000,citsae,en_us
Cazombo,AGO000018000,citsae,en_us
Catumbela,AGO000002000,citsae,en_us
Waco Kungo,AGO000029000,citsae,en_us
Cafunfo,AGO000016000,citsae,en_us
Cangamba,AGO000019000,citsae,en_us
Cuito Cuanavale,AGO000021000,citsae,en_us
Dirico,AGO000011000,citsae,en_us
Dundo,AGO000003000,citsae,en_us
Lumbala,AGO000022000,citsae,en_us
Negage,AGO000027000,citsae,en_us
Jamba,AGO000015000,citsae,en_us
Capanda,AGO000017000,citsae,en_us
Luanda,AGO000LUA000,citsae,en_us
Lukapa,AGO000025000,citsae,en_us
Luena,AGO000024000,citsae,en_us
Luzamba,AGO000026000,citsae,en_us
Malange,AGO000MAL000,citsae,en_us
Namibe,AGO000004000,citsae,en_us
Sumbe,AGO000009000,citsae,en_us
Ndalatandos,AGO000012000,citsae,en_us
Ngiva,AGO000013000,citsae,en_us
Huambo,AGO000HUA000,citsae,en_us
Nzagi,AGO000014000,citsae,en_us
Porto Amboim,AGO000010000,citsae,en_us
Chitato,AGO000030000,citsae,en_us
Lubango,AGO000005000,citsae,en_us
Menongue,AGO000006000,citsae,en_us
Kuito,AGO000020000,citsae,en_us
Soyo,AGO000028000,citsae,en_us
Luau,AGO000023000,citsae,en_us
Uige,AGO000UIG000,citsae,en_us
Saurimo,AGO000007000,citsae,en_us
Ongiva,AGO000008000,citsae,en_us
Xangongo,AGO000031000,citsae,en_us
Buenos Aires,ARG000BUE000,citsae,en_us
San Rafael,ARG000AFA000,citsae,en_us
Paso De Los Libres,ARG000054000,citsae,en_us
Zapala,ARG000060000,citsae,en_us
Bahia Blanca,ARG000BHI000,citsae,en_us
San Carlos de Bariloche,ARG000001000,citsae,en_us
Colonia Catriel,ARG000041000,citsae,en_us
Clorinda,ARG000042000,citsae,en_us
Corrientes,ARG000CNQ000,citsae,en_us
Charata,ARG000036000,citsae,en_us
Concordia,ARG000017000,citsae,en_us
Cordoba,ARG000COR000,citsae,en_us
San Martin de Los Andes,ARG000002000,citsae,en_us
Carmen De Patagones,ARG000039000,citsae,en_us
Comodoro Rivadavia,ARG000CRD000,citsae,en_us
Ceres,ARG000061000,citsae,en_us
Coronel Suarez,ARG000065000,citsae,en_us
Catamarca,ARG000003000,citsae,en_us
Cutral,ARG000040000,citsae,en_us
Caviahue,ARG000016000,citsae,en_us
Caleta Olivia,ARG000034000,citsae,en_us
El Bolson,ARG000031000,citsae,en_us
Eldorado,ARG000032000,citsae,en_us
El Maiten,ARG000020000,citsae,en_us
Esquel,ARG000004000,citsae,en_us
Formosa,ARG000FMA000,citsae,en_us
Gobernador Gregores,ARG000037000,citsae,en_us
Gualeguaychu,ARG000038000,citsae,en_us
General Roca,ARG000021000,citsae,en_us
General Pico,ARG000056000,citsae,en_us
Chos Malal,ARG000058000,citsae,en_us
Ingeniero Jacobacci,ARG000070000,citsae,en_us
Iguazu,ARG000012000,citsae,en_us
La Rioja,ARG000IRJ000,citsae,en_us
Junin,PER0000JU000,citsae,en_us
Jose de San Martin,ARG000063000,citsae,en_us
Jujuy,ARG000JUJ000,citsae,en_us
La Cumbre,ARG000014000,citsae,en_us
Loncopue,ARG000050000,citsae,en_us
Malargue,ARG000013000,citsae,en_us
Las Heras,ARG000044000,citsae,en_us
Las Lomitas,ARG000045000,citsae,en_us
Los Menucos,ARG000051000,citsae,en_us
La Plata,ARG000LPG000,citsae,en_us
San Luis,ARG000LUQ000,citsae,en_us
Monte Caseros,ARG000024000,citsae,en_us
Mar del Plata,ARG000MDQ000,citsae,en_us
Mercedes,ARG000023000,citsae,en_us
Mendoza,ARG000MDZ000,citsae,en_us
Miramar,ARG000053000,citsae,en_us
Maquinchao,ARG000052000,citsae,en_us
Necochea,ARG000015000,citsae,en_us
Neuquen,ARG000NQN000,citsae,en_us
San Antonio Oeste,ARG000068000,citsae,en_us
Colonia Sarmiento,ARG000059000,citsae,en_us
Olavarria,ARG000025000,citsae,en_us
Goya,ARG000022000,citsae,en_us
Tres Arroyos,ARG000066000,citsae,en_us
Pehuajo,ARG000026000,citsae,en_us
Perito Moreno,ARG000055000,citsae,en_us
Puerto Madryn,ARG000005000,citsae,en_us
Parana,ARG000PRA000,citsae,en_us
President Roque Saenz Pena,ARG000057000,citsae,en_us
Posadas,ARG000PSS000,citsae,en_us
Puerto Deseado,ARG000027000,citsae,en_us
Reconquista,ARG000028000,citsae,en_us
Rio Cuarto,ARG000RCU000,citsae,en_us
Rincon de los Sauces,ARG000049000,citsae,en_us
Trelew,ARG000REL000,citsae,en_us
Resistencia,ARG000006000,citsae,en_us
Rio Grande,ARG000007000,citsae,en_us
Rio Gallegos,ARG000RGL000,citsae,en_us
Rio Hondo,ARG000048000,citsae,en_us
Rosario,ARG000ROS000,citsae,en_us
Rio Mayo,ARG000046000,citsae,en_us
Santa Rosa,ARG000RSA000,citsae,en_us
Rio Turbio,ARG000047000,citsae,en_us
Santa Fe,ARG000SFN000,citsae,en_us
Sierra Grande,ARG000069000,citsae,en_us
Salta,ARG000SLA000,citsae,en_us
Santa Teresita,ARG000064000,citsae,en_us
Tandil,ARG000018000,citsae,en_us
Tartagal,ARG000029000,citsae,en_us
Tucuman,ARG000009000,citsae,en_us
San Juan,ARG000UAQ000,citsae,en_us
San Julian,ARG000062000,citsae,en_us
Ushuaia,ARG000USH000,citsae,en_us
Curuzu Cuatia,ARG000043000,citsae,en_us
Valcheta,ARG000035000,citsae,en_us
Viedma,ARG000VDM000,citsae,en_us
Villa Dolores,ARG000030000,citsae,en_us
General Villegas,ARG000067000,citsae,en_us
Villa Gesell,ARG000019000,citsae,en_us
Villa Mercedes,ARG000010000,citsae,en_us
