alias,code,vendor_type,language
闽清县,CHN035001024,meiya_hotel,zh_cn
永泰县,CHN035001025,meiya_hotel,zh_cn
平潭县,CHN035001028,meiya_hotel,zh_cn
福清市,CHN035001081,meiya_hotel,zh_cn
长乐市,CHN035001082,meiya_hotel,zh_cn
厦门,CHN035002000,meiya_hotel,zh_cn
思明区,CHN035002003,meiya_hotel,zh_cn
海沧区,CHN035002005,meiya_hotel,zh_cn
湖里区,CHN035002006,meiya_hotel,zh_cn
集美区,CHN035002011,meiya_hotel,zh_cn
同安区,CHN035002012,meiya_hotel,zh_cn
翔安区,CHN035002013,meiya_hotel,zh_cn
莆田,CHN035003000,meiya_hotel,zh_cn
城厢区,CHN035003002,meiya_hotel,zh_cn
涵江区,CHN035003003,meiya_hotel,zh_cn
荔城区,CHN035003004,meiya_hotel,zh_cn
秀屿区,CHN035003005,meiya_hotel,zh_cn
仙游县,CHN035003022,meiya_hotel,zh_cn
三明,CHN035004000,meiya_hotel,zh_cn
梅列区,CHN035004002,meiya_hotel,zh_cn
三元区,CHN035004003,meiya_hotel,zh_cn
明溪县,CHN035004021,meiya_hotel,zh_cn
清流县,CHN035004023,meiya_hotel,zh_cn
宁化县,CHN035004024,meiya_hotel,zh_cn
大田县,CHN035004025,meiya_hotel,zh_cn
尤溪县,CHN035004026,meiya_hotel,zh_cn
沙县,CHN035004027,meiya_hotel,zh_cn
将乐县,CHN035004028,meiya_hotel,zh_cn
泰宁县,CHN035004029,meiya_hotel,zh_cn
建宁县,CHN035004030,meiya_hotel,zh_cn
永安市,CHN035004081,meiya_hotel,zh_cn
泉州,CHN035005000,meiya_hotel,zh_cn
鲤城区,CHN035005002,meiya_hotel,zh_cn
丰泽区,CHN035005003,meiya_hotel,zh_cn
洛江区,CHN035005004,meiya_hotel,zh_cn
泉港区,CHN035005005,meiya_hotel,zh_cn
惠安县,CHN035005021,meiya_hotel,zh_cn
安溪县,CHN035005024,meiya_hotel,zh_cn
永春县,CHN035005025,meiya_hotel,zh_cn
德化县,CHN035005026,meiya_hotel,zh_cn
石狮市,CHN035005081,meiya_hotel,zh_cn
晋江市,CHN035005082,meiya_hotel,zh_cn
南安市,CHN035005083,meiya_hotel,zh_cn
漳州,CHN035006000,meiya_hotel,zh_cn
芗城区,CHN035006002,meiya_hotel,zh_cn
龙文区,CHN035006003,meiya_hotel,zh_cn
云霄县,CHN035006022,meiya_hotel,zh_cn
漳浦县,CHN035006023,meiya_hotel,zh_cn
诏安县,CHN035006024,meiya_hotel,zh_cn
长泰县,CHN035006025,meiya_hotel,zh_cn
东山县,CHN035006026,meiya_hotel,zh_cn
南靖县,CHN035006027,meiya_hotel,zh_cn
平和县,CHN035006028,meiya_hotel,zh_cn
华安县,CHN035006029,meiya_hotel,zh_cn
龙海市,CHN035006081,meiya_hotel,zh_cn
南平（武夷山）,CHN035007000,meiya_hotel,zh_cn
延平区,CHN035007002,meiya_hotel,zh_cn
顺昌县,CHN035007021,meiya_hotel,zh_cn
浦城县,CHN035007022,meiya_hotel,zh_cn
光泽县,CHN035007023,meiya_hotel,zh_cn
松溪县,CHN035007024,meiya_hotel,zh_cn
政和县,CHN035007025,meiya_hotel,zh_cn
邵武市,CHN035007081,meiya_hotel,zh_cn
武夷山市,CHN035007082,meiya_hotel,zh_cn
建瓯市,CHN035007083,meiya_hotel,zh_cn
建阳市,CHN035007084,meiya_hotel,zh_cn
龙岩,CHN035008000,meiya_hotel,zh_cn
新罗区,CHN035008002,meiya_hotel,zh_cn
长汀县,CHN035008021,meiya_hotel,zh_cn
永定县,CHN035008022,meiya_hotel,zh_cn
上杭县,CHN035008023,meiya_hotel,zh_cn
武平县,CHN035008024,meiya_hotel,zh_cn
连城县,CHN035008025,meiya_hotel,zh_cn
漳平市,CHN035008081,meiya_hotel,zh_cn
宁德,CHN035009000,meiya_hotel,zh_cn
蕉城区,CHN035009002,meiya_hotel,zh_cn
霞浦县,CHN035009021,meiya_hotel,zh_cn
古田县,CHN035009022,meiya_hotel,zh_cn
屏南县,CHN035009023,meiya_hotel,zh_cn
寿宁县,CHN035009024,meiya_hotel,zh_cn
周宁县,CHN035009025,meiya_hotel,zh_cn
柘荣县,CHN035009026,meiya_hotel,zh_cn
福安市,CHN035009081,meiya_hotel,zh_cn
福鼎市,CHN035009082,meiya_hotel,zh_cn
南昌,CHN036001000,meiya_hotel,zh_cn
东湖区,CHN036001002,meiya_hotel,zh_cn
青云谱区,CHN036001004,meiya_hotel,zh_cn
湾里区,CHN036001005,meiya_hotel,zh_cn
青山湖区,CHN036001011,meiya_hotel,zh_cn
南昌县,CHN036001021,meiya_hotel,zh_cn
新建县,CHN036001022,meiya_hotel,zh_cn
安义县,CHN036001023,meiya_hotel,zh_cn
进贤县,CHN036001024,meiya_hotel,zh_cn
景德镇,CHN036002000,meiya_hotel,zh_cn
昌江区,CHN036002002,meiya_hotel,zh_cn
珠山区,CHN036002003,meiya_hotel,zh_cn
浮梁县,CHN036002022,meiya_hotel,zh_cn
乐平市,CHN036002081,meiya_hotel,zh_cn
萍乡,CHN036003000,meiya_hotel,zh_cn
安源区,CHN036003002,meiya_hotel,zh_cn
湘东区,CHN036003013,meiya_hotel,zh_cn
莲花县,CHN036003021,meiya_hotel,zh_cn
上栗县,CHN036003022,meiya_hotel,zh_cn
芦溪县,CHN036003023,meiya_hotel,zh_cn
九江,CHN036004000,meiya_hotel,zh_cn
庐山区,CHN036004002,meiya_hotel,zh_cn
浔阳区,CHN036004003,meiya_hotel,zh_cn
九江县,CHN036004021,meiya_hotel,zh_cn
武宁县,CHN036004023,meiya_hotel,zh_cn
修水县,CHN036004024,meiya_hotel,zh_cn
永修县,CHN036004025,meiya_hotel,zh_cn
德安县,CHN036004026,meiya_hotel,zh_cn
星子县,CHN036004027,meiya_hotel,zh_cn
都昌县,CHN036004028,meiya_hotel,zh_cn
湖口县,CHN036004029,meiya_hotel,zh_cn
彭泽县,CHN036004030,meiya_hotel,zh_cn
瑞昌市,CHN036004081,meiya_hotel,zh_cn
新余,CHN036005000,meiya_hotel,zh_cn
渝水区,CHN036005002,meiya_hotel,zh_cn
分宜县,CHN036005021,meiya_hotel,zh_cn
鹰潭,CHN036006000,meiya_hotel,zh_cn
月湖区,CHN036006002,meiya_hotel,zh_cn
余江县,CHN036006022,meiya_hotel,zh_cn
贵溪市,CHN036006081,meiya_hotel,zh_cn
赣州,CHN036007000,meiya_hotel,zh_cn
章贡区,CHN036007002,meiya_hotel,zh_cn
赣县,CHN036007021,meiya_hotel,zh_cn
信丰县,CHN036007022,meiya_hotel,zh_cn
大余县,CHN036007023,meiya_hotel,zh_cn
上犹县,CHN036007024,meiya_hotel,zh_cn
崇义县,CHN036007025,meiya_hotel,zh_cn
安远县,CHN036007026,meiya_hotel,zh_cn
龙南县,CHN036007027,meiya_hotel,zh_cn
定南县,CHN036007028,meiya_hotel,zh_cn
全南县,CHN036007029,meiya_hotel,zh_cn
宁都县,CHN036007030,meiya_hotel,zh_cn
于都县,CHN036007031,meiya_hotel,zh_cn
兴国县,CHN036007032,meiya_hotel,zh_cn
会昌县,CHN036007033,meiya_hotel,zh_cn
寻乌县,CHN036007034,meiya_hotel,zh_cn
石城县,CHN036007035,meiya_hotel,zh_cn
瑞金市,CHN036007081,meiya_hotel,zh_cn
吉安,CHN036008000,meiya_hotel,zh_cn
吉州区,CHN036008002,meiya_hotel,zh_cn
青原区,CHN036008003,meiya_hotel,zh_cn
吉安县,CHN036008021,meiya_hotel,zh_cn
吉水县,CHN036008022,meiya_hotel,zh_cn
峡江县,CHN036008023,meiya_hotel,zh_cn
新干县,CHN036008024,meiya_hotel,zh_cn
永丰县,CHN036008025,meiya_hotel,zh_cn
泰和县,CHN036008026,meiya_hotel,zh_cn
遂川县,CHN036008027,meiya_hotel,zh_cn
万安县,CHN036008028,meiya_hotel,zh_cn
安福县,CHN036008029,meiya_hotel,zh_cn
永新县,CHN036008030,meiya_hotel,zh_cn
井冈山市,CHN036008081,meiya_hotel,zh_cn
宜春,CHN036009000,meiya_hotel,zh_cn
袁州区,CHN036009002,meiya_hotel,zh_cn
奉新县,CHN036009021,meiya_hotel,zh_cn
万载县,CHN036009022,meiya_hotel,zh_cn
上高县,CHN036009023,meiya_hotel,zh_cn
宜丰县,CHN036009024,meiya_hotel,zh_cn
靖安县,CHN036009025,meiya_hotel,zh_cn
铜鼓县,CHN036009026,meiya_hotel,zh_cn
丰城市,CHN036009081,meiya_hotel,zh_cn
樟树市,CHN036009082,meiya_hotel,zh_cn
高安市,CHN036009083,meiya_hotel,zh_cn
抚州,CHN036010000,meiya_hotel,zh_cn
临川区,CHN036010002,meiya_hotel,zh_cn
南城县,CHN036010021,meiya_hotel,zh_cn
黎川县,CHN036010022,meiya_hotel,zh_cn
南丰县,CHN036010023,meiya_hotel,zh_cn
崇仁县,CHN036010024,meiya_hotel,zh_cn
乐安县,CHN036010025,meiya_hotel,zh_cn
宜黄县,CHN036010026,meiya_hotel,zh_cn
金溪县,CHN036010027,meiya_hotel,zh_cn
资溪县,CHN036010028,meiya_hotel,zh_cn
东乡县,CHN036010029,meiya_hotel,zh_cn
广昌县,CHN036010030,meiya_hotel,zh_cn
上饶,CHN036011000,meiya_hotel,zh_cn
信州区,CHN036011002,meiya_hotel,zh_cn
上饶县,CHN036011021,meiya_hotel,zh_cn
广丰县,CHN036011022,meiya_hotel,zh_cn
玉山县,CHN036011023,meiya_hotel,zh_cn
铅山县,CHN036011024,meiya_hotel,zh_cn
横峰县,CHN036011025,meiya_hotel,zh_cn
弋阳县,CHN036011026,meiya_hotel,zh_cn
余干县,CHN036011027,meiya_hotel,zh_cn
鄱阳县,CHN036011028,meiya_hotel,zh_cn
万年县,CHN036011029,meiya_hotel,zh_cn
婺源县,CHN036011030,meiya_hotel,zh_cn
德兴市,CHN036011081,meiya_hotel,zh_cn
济南,CHN037001000,meiya_hotel,zh_cn
历下区,CHN037001002,meiya_hotel,zh_cn
槐荫区,CHN037001004,meiya_hotel,zh_cn
天桥区,CHN037001005,meiya_hotel,zh_cn
历城区,CHN037001012,meiya_hotel,zh_cn
长清区,CHN037001013,meiya_hotel,zh_cn
平阴县,CHN037001024,meiya_hotel,zh_cn
济阳县,CHN037001025,meiya_hotel,zh_cn
商河县,CHN037001026,meiya_hotel,zh_cn
章丘市,CHN037001081,meiya_hotel,zh_cn
青岛,CHN037002000,meiya_hotel,zh_cn
市南区,CHN037002002,meiya_hotel,zh_cn
市北区,CHN037002003,meiya_hotel,zh_cn
黄岛区,CHN037002011,meiya_hotel,zh_cn
崂山区,CHN037002012,meiya_hotel,zh_cn
李沧区,CHN037002013,meiya_hotel,zh_cn
城阳区,CHN037002014,meiya_hotel,zh_cn
胶州市,CHN037002081,meiya_hotel,zh_cn
即墨市,CHN037002082,meiya_hotel,zh_cn
平度市,CHN037002083,meiya_hotel,zh_cn
莱西市,CHN037002085,meiya_hotel,zh_cn
淄博,CHN037003000,meiya_hotel,zh_cn
淄川区,CHN037003002,meiya_hotel,zh_cn
张店区,CHN037003003,meiya_hotel,zh_cn
博山区,CHN037003004,meiya_hotel,zh_cn
临淄区,CHN037003005,meiya_hotel,zh_cn
周村区,CHN037003006,meiya_hotel,zh_cn
桓台县,CHN037003021,meiya_hotel,zh_cn
高青县,CHN037003022,meiya_hotel,zh_cn
沂源县,CHN037003023,meiya_hotel,zh_cn
枣庄,CHN037004000,meiya_hotel,zh_cn
薛城区,CHN037004003,meiya_hotel,zh_cn
峄城区,CHN037004004,meiya_hotel,zh_cn
台儿庄区,CHN037004005,meiya_hotel,zh_cn
山亭区,CHN037004006,meiya_hotel,zh_cn
滕州市,CHN037004081,meiya_hotel,zh_cn
东营,CHN037005000,meiya_hotel,zh_cn
东营区,CHN037005002,meiya_hotel,zh_cn
河口区,CHN037005003,meiya_hotel,zh_cn
垦利县,CHN037005021,meiya_hotel,zh_cn
利津县,CHN037005022,meiya_hotel,zh_cn
广饶县,CHN037005023,meiya_hotel,zh_cn
烟台,CHN037006000,meiya_hotel,zh_cn
芝罘区,CHN037006002,meiya_hotel,zh_cn
福山区,CHN037006011,meiya_hotel,zh_cn
牟平区,CHN037006012,meiya_hotel,zh_cn
莱山区,CHN037006013,meiya_hotel,zh_cn
长岛县,CHN037006034,meiya_hotel,zh_cn
龙口市,CHN037006081,meiya_hotel,zh_cn
莱阳市,CHN037006082,meiya_hotel,zh_cn
莱州市,CHN037006083,meiya_hotel,zh_cn
蓬莱市,CHN037006084,meiya_hotel,zh_cn
招远市,CHN037006085,meiya_hotel,zh_cn
栖霞市,CHN037006086,meiya_hotel,zh_cn
海阳市,CHN037006087,meiya_hotel,zh_cn
潍坊,CHN037007000,meiya_hotel,zh_cn
潍城区,CHN037007002,meiya_hotel,zh_cn
寒亭区,CHN037007003,meiya_hotel,zh_cn
坊子区,CHN037007004,meiya_hotel,zh_cn
奎文区,CHN037007005,meiya_hotel,zh_cn
临朐县,CHN037007024,meiya_hotel,zh_cn
昌乐县,CHN037007025,meiya_hotel,zh_cn
青州市,CHN037007081,meiya_hotel,zh_cn
诸城市,CHN037007082,meiya_hotel,zh_cn
寿光市,CHN037007083,meiya_hotel,zh_cn
安丘市,CHN037007084,meiya_hotel,zh_cn
高密市,CHN037007085,meiya_hotel,zh_cn
昌邑市,CHN037007086,meiya_hotel,zh_cn
济宁,CHN037008000,meiya_hotel,zh_cn
任城区,CHN037008011,meiya_hotel,zh_cn
微山县,CHN037008026,meiya_hotel,zh_cn
鱼台县,CHN037008027,meiya_hotel,zh_cn
金乡县,CHN037008028,meiya_hotel,zh_cn
嘉祥县,CHN037008029,meiya_hotel,zh_cn
汶上县,CHN037008030,meiya_hotel,zh_cn
泗水县,CHN037008031,meiya_hotel,zh_cn
梁山县,CHN037008032,meiya_hotel,zh_cn
曲阜市,CHN037008081,meiya_hotel,zh_cn
邹城市,CHN037008083,meiya_hotel,zh_cn
泰安,CHN037009000,meiya_hotel,zh_cn
泰山区,CHN037009002,meiya_hotel,zh_cn
岱岳区,CHN037009011,meiya_hotel,zh_cn
宁阳县,CHN037009021,meiya_hotel,zh_cn
东平县,CHN037009023,meiya_hotel,zh_cn
新泰市,CHN037009082,meiya_hotel,zh_cn
肥城市,CHN037009083,meiya_hotel,zh_cn
威海,CHN037010000,meiya_hotel,zh_cn
环翠区,CHN037010002,meiya_hotel,zh_cn
文登市,CHN037010081,meiya_hotel,zh_cn
荣成市,CHN037010082,meiya_hotel,zh_cn
乳山市,CHN037010083,meiya_hotel,zh_cn
日照,CHN037011000,meiya_hotel,zh_cn
东港区,CHN037011002,meiya_hotel,zh_cn
岚山区,CHN037011003,meiya_hotel,zh_cn
五莲县,CHN037011021,meiya_hotel,zh_cn
莒县,CHN037011022,meiya_hotel,zh_cn
莱芜,CHN037012000,meiya_hotel,zh_cn
莱城区,CHN037012002,meiya_hotel,zh_cn
钢城区,CHN037012003,meiya_hotel,zh_cn
临沂,CHN037013000,meiya_hotel,zh_cn
兰山区,CHN037013002,meiya_hotel,zh_cn
罗庄区,CHN037013011,meiya_hotel,zh_cn
沂南县,CHN037013021,meiya_hotel,zh_cn
郯城县,CHN037013022,meiya_hotel,zh_cn
沂水县,CHN037013023,meiya_hotel,zh_cn
苍山县,CHN037013024,meiya_hotel,zh_cn
费县,CHN037013025,meiya_hotel,zh_cn
平邑县,CHN037013026,meiya_hotel,zh_cn
莒南县,CHN037013027,meiya_hotel,zh_cn
蒙阴县,CHN037013028,meiya_hotel,zh_cn
临沭县,CHN037013029,meiya_hotel,zh_cn
德州,CHN037014000,meiya_hotel,zh_cn
德城区,CHN037014002,meiya_hotel,zh_cn
陵县,CHN037014021,meiya_hotel,zh_cn
宁津县,CHN037014022,meiya_hotel,zh_cn
庆云县,CHN037014023,meiya_hotel,zh_cn
临邑县,CHN037014024,meiya_hotel,zh_cn
齐河县,CHN037014025,meiya_hotel,zh_cn
平原县,CHN037014026,meiya_hotel,zh_cn
夏津县,CHN037014027,meiya_hotel,zh_cn
武城县,CHN037014028,meiya_hotel,zh_cn
乐陵市,CHN037014081,meiya_hotel,zh_cn
禹城市,CHN037014082,meiya_hotel,zh_cn
聊城,CHN037015000,meiya_hotel,zh_cn
东昌府区,CHN037015002,meiya_hotel,zh_cn
阳谷县,CHN037015021,meiya_hotel,zh_cn
莘县,CHN037015022,meiya_hotel,zh_cn
茌平县,CHN037015023,meiya_hotel,zh_cn
东阿县,CHN037015024,meiya_hotel,zh_cn
冠县,CHN037015025,meiya_hotel,zh_cn
高唐县,CHN037015026,meiya_hotel,zh_cn
临清市,CHN037015081,meiya_hotel,zh_cn
滨州,CHN037016000,meiya_hotel,zh_cn
滨城区,CHN037016002,meiya_hotel,zh_cn
惠民县,CHN037016021,meiya_hotel,zh_cn
阳信县,CHN037016022,meiya_hotel,zh_cn
无棣县,CHN037016023,meiya_hotel,zh_cn
沾化县,CHN037016024,meiya_hotel,zh_cn
博兴县,CHN037016025,meiya_hotel,zh_cn
邹平县,CHN037016026,meiya_hotel,zh_cn
菏泽,CHN037017000,meiya_hotel,zh_cn
牡丹区,CHN037017002,meiya_hotel,zh_cn
曹县,CHN037017021,meiya_hotel,zh_cn
单县,CHN037017022,meiya_hotel,zh_cn
成武县,CHN037017023,meiya_hotel,zh_cn
巨野县,CHN037017024,meiya_hotel,zh_cn
郓城县,CHN037017025,meiya_hotel,zh_cn
鄄城县,CHN037017026,meiya_hotel,zh_cn
定陶县,CHN037017027,meiya_hotel,zh_cn
东明县,CHN037017028,meiya_hotel,zh_cn
郑州,CHN041001000,meiya_hotel,zh_cn
中原区,CHN041001002,meiya_hotel,zh_cn
二七区,CHN041001003,meiya_hotel,zh_cn
管城回族区,CHN041001004,meiya_hotel,zh_cn
金水区,CHN041001005,meiya_hotel,zh_cn
上街区,CHN041001006,meiya_hotel,zh_cn
惠济区,CHN041001008,meiya_hotel,zh_cn
中牟县,CHN041001022,meiya_hotel,zh_cn
巩义市,CHN041001081,meiya_hotel,zh_cn
荥阳市,CHN041001082,meiya_hotel,zh_cn
新密市,CHN041001083,meiya_hotel,zh_cn
新郑市,CHN041001084,meiya_hotel,zh_cn
登封市,CHN041001085,meiya_hotel,zh_cn
开封,CHN041002000,meiya_hotel,zh_cn
龙亭区,CHN041002002,meiya_hotel,zh_cn
顺河回族区,CHN041002003,meiya_hotel,zh_cn
禹王台区,CHN041002005,meiya_hotel,zh_cn
金明区,CHN041002011,meiya_hotel,zh_cn
杞县,CHN041002021,meiya_hotel,zh_cn
通许县,CHN041002022,meiya_hotel,zh_cn
尉氏县,CHN041002023,meiya_hotel,zh_cn
开封县,CHN041002024,meiya_hotel,zh_cn
兰考县,CHN041002025,meiya_hotel,zh_cn
洛阳,CHN041003000,meiya_hotel,zh_cn
老城区,CHN041003002,meiya_hotel,zh_cn
西工区,CHN041003003,meiya_hotel,zh_cn
瀍河回族区,CHN041003004,meiya_hotel,zh_cn
涧西区,CHN041003005,meiya_hotel,zh_cn
吉利区,CHN041003006,meiya_hotel,zh_cn
洛龙区,CHN041003011,meiya_hotel,zh_cn
孟津县,CHN041003022,meiya_hotel,zh_cn
新安县,CHN041003023,meiya_hotel,zh_cn
栾川县,CHN041003024,meiya_hotel,zh_cn
嵩县,CHN041003025,meiya_hotel,zh_cn
汝阳县,CHN041003026,meiya_hotel,zh_cn
宜阳县,CHN041003027,meiya_hotel,zh_cn
洛宁县,CHN041003028,meiya_hotel,zh_cn
伊川县,CHN041003029,meiya_hotel,zh_cn
偃师市,CHN041003081,meiya_hotel,zh_cn
平顶山,CHN041004000,meiya_hotel,zh_cn
卫东区,CHN041004003,meiya_hotel,zh_cn
石龙区,CHN041004004,meiya_hotel,zh_cn
湛河区,CHN041004011,meiya_hotel,zh_cn
宝丰县,CHN041004021,meiya_hotel,zh_cn
叶县,CHN041004022,meiya_hotel,zh_cn
鲁山县,CHN041004023,meiya_hotel,zh_cn
郏县,CHN041004025,meiya_hotel,zh_cn
舞钢市,CHN041004081,meiya_hotel,zh_cn
汝州市,CHN041004082,meiya_hotel,zh_cn
安阳,CHN041005000,meiya_hotel,zh_cn
文峰区,CHN041005002,meiya_hotel,zh_cn
北关区,CHN041005003,meiya_hotel,zh_cn
殷都区,CHN041005005,meiya_hotel,zh_cn
龙安区,CHN041005006,meiya_hotel,zh_cn
安阳县,CHN041005022,meiya_hotel,zh_cn
汤阴县,CHN041005023,meiya_hotel,zh_cn
滑县,CHN041005026,meiya_hotel,zh_cn
内黄县,CHN041005027,meiya_hotel,zh_cn
林州市,CHN041005081,meiya_hotel,zh_cn
鹤壁,CHN041006000,meiya_hotel,zh_cn
鹤山区,CHN041006002,meiya_hotel,zh_cn
山城区,CHN041006003,meiya_hotel,zh_cn
淇滨区,CHN041006011,meiya_hotel,zh_cn
浚县,CHN041006021,meiya_hotel,zh_cn
淇县,CHN041006022,meiya_hotel,zh_cn
新乡,CHN041007000,meiya_hotel,zh_cn
红旗区,CHN041007002,meiya_hotel,zh_cn
卫滨区,CHN041007003,meiya_hotel,zh_cn
凤泉区,CHN041007004,meiya_hotel,zh_cn
牧野区,CHN041007011,meiya_hotel,zh_cn
新乡县,CHN041007021,meiya_hotel,zh_cn
获嘉县,CHN041007024,meiya_hotel,zh_cn
原阳县,CHN041007025,meiya_hotel,zh_cn
延津县,CHN041007026,meiya_hotel,zh_cn
封丘县,CHN041007027,meiya_hotel,zh_cn
长垣县,CHN041007028,meiya_hotel,zh_cn
卫辉市,CHN041007081,meiya_hotel,zh_cn
辉县市,CHN041007082,meiya_hotel,zh_cn
焦作,CHN041008000,meiya_hotel,zh_cn
解放区,CHN041008002,meiya_hotel,zh_cn
中站区,CHN041008003,meiya_hotel,zh_cn
马村区,CHN041008004,meiya_hotel,zh_cn
山阳区,CHN041008011,meiya_hotel,zh_cn
修武县,CHN041008021,meiya_hotel,zh_cn
博爱县,CHN041008022,meiya_hotel,zh_cn
武陟县,CHN041008023,meiya_hotel,zh_cn
温县,CHN041008025,meiya_hotel,zh_cn
沁阳市,CHN041008082,meiya_hotel,zh_cn
孟州市,CHN041008083,meiya_hotel,zh_cn
濮阳,CHN041009000,meiya_hotel,zh_cn
华龙区,CHN041009002,meiya_hotel,zh_cn
清丰县,CHN041009022,meiya_hotel,zh_cn
南乐县,CHN041009023,meiya_hotel,zh_cn
范县,CHN041009026,meiya_hotel,zh_cn
台前县,CHN041009027,meiya_hotel,zh_cn
濮阳县,CHN041009028,meiya_hotel,zh_cn
许昌,CHN041010000,meiya_hotel,zh_cn
魏都区,CHN041010002,meiya_hotel,zh_cn
许昌县,CHN041010023,meiya_hotel,zh_cn
鄢陵县,CHN041010024,meiya_hotel,zh_cn
襄城县,CHN041010025,meiya_hotel,zh_cn
禹州市,CHN041010081,meiya_hotel,zh_cn
长葛市,CHN041010082,meiya_hotel,zh_cn
漯河,CHN041011000,meiya_hotel,zh_cn
源汇区,CHN041011002,meiya_hotel,zh_cn
郾城区,CHN041011003,meiya_hotel,zh_cn
召陵区,CHN041011004,meiya_hotel,zh_cn
舞阳县,CHN041011021,meiya_hotel,zh_cn
临颍县,CHN041011022,meiya_hotel,zh_cn
三门峡,CHN041012000,meiya_hotel,zh_cn
湖滨区,CHN041012002,meiya_hotel,zh_cn
渑池县,CHN041012021,meiya_hotel,zh_cn
陕县,CHN041012022,meiya_hotel,zh_cn
卢氏县,CHN041012024,meiya_hotel,zh_cn
义马市,CHN041012081,meiya_hotel,zh_cn
灵宝市,CHN041012082,meiya_hotel,zh_cn
南阳,CHN041013000,meiya_hotel,zh_cn
宛城区,CHN041013002,meiya_hotel,zh_cn
卧龙区,CHN041013003,meiya_hotel,zh_cn
南召县,CHN041013021,meiya_hotel,zh_cn
方城县,CHN041013022,meiya_hotel,zh_cn
西峡县,CHN041013023,meiya_hotel,zh_cn
镇平县,CHN041013024,meiya_hotel,zh_cn
内乡县,CHN041013025,meiya_hotel,zh_cn
淅川县,CHN041013026,meiya_hotel,zh_cn
社旗县,CHN041013027,meiya_hotel,zh_cn
唐河县,CHN041013028,meiya_hotel,zh_cn
新野县,CHN041013029,meiya_hotel,zh_cn
桐柏县,CHN041013030,meiya_hotel,zh_cn
邓州市,CHN041013081,meiya_hotel,zh_cn
商丘,CHN041014000,meiya_hotel,zh_cn
梁园区,CHN041014002,meiya_hotel,zh_cn
睢阳区,CHN041014003,meiya_hotel,zh_cn
民权县,CHN041014021,meiya_hotel,zh_cn
睢县,CHN041014022,meiya_hotel,zh_cn
宁陵县,CHN041014023,meiya_hotel,zh_cn
柘城县,CHN041014024,meiya_hotel,zh_cn
虞城县,CHN041014025,meiya_hotel,zh_cn
夏邑县,CHN041014026,meiya_hotel,zh_cn
永城市,CHN041014081,meiya_hotel,zh_cn
信阳,CHN041015000,meiya_hotel,zh_cn
浉河区,CHN041015002,meiya_hotel,zh_cn
平桥区,CHN041015003,meiya_hotel,zh_cn
罗山县,CHN041015021,meiya_hotel,zh_cn
光山县,CHN041015022,meiya_hotel,zh_cn
新县,CHN041015023,meiya_hotel,zh_cn
商城县,CHN041015024,meiya_hotel,zh_cn
固始县,CHN041015025,meiya_hotel,zh_cn
潢川县,CHN041015026,meiya_hotel,zh_cn
淮滨县,CHN041015027,meiya_hotel,zh_cn
息县,CHN041015028,meiya_hotel,zh_cn
周口,CHN041016000,meiya_hotel,zh_cn
川汇区,CHN041016002,meiya_hotel,zh_cn
扶沟县,CHN041016021,meiya_hotel,zh_cn
西华县,CHN041016022,meiya_hotel,zh_cn
商水县,CHN041016023,meiya_hotel,zh_cn
沈丘县,CHN041016024,meiya_hotel,zh_cn
郸城县,CHN041016025,meiya_hotel,zh_cn
淮阳县,CHN041016026,meiya_hotel,zh_cn
太康县,CHN041016027,meiya_hotel,zh_cn
鹿邑县,CHN041016028,meiya_hotel,zh_cn
项城市,CHN041016081,meiya_hotel,zh_cn
驻马店,CHN041017000,meiya_hotel,zh_cn
驿城区,CHN041017002,meiya_hotel,zh_cn
西平县,CHN041017021,meiya_hotel,zh_cn
上蔡县,CHN041017022,meiya_hotel,zh_cn
平舆县,CHN041017023,meiya_hotel,zh_cn
正阳县,CHN041017024,meiya_hotel,zh_cn
确山县,CHN041017025,meiya_hotel,zh_cn
泌阳县,CHN041017026,meiya_hotel,zh_cn
汝南县,CHN041017027,meiya_hotel,zh_cn
遂平县,CHN041017028,meiya_hotel,zh_cn
新蔡县,CHN041017029,meiya_hotel,zh_cn
济源,CHN041018000,meiya_hotel,zh_cn
武汉,CHN042001000,meiya_hotel,zh_cn
江岸区,CHN042001002,meiya_hotel,zh_cn
江汉区,CHN042001003,meiya_hotel,zh_cn
硚口区,CHN042001004,meiya_hotel,zh_cn
汉阳区,CHN042001005,meiya_hotel,zh_cn
武昌区,CHN042001006,meiya_hotel,zh_cn
洪山区,CHN042001011,meiya_hotel,zh_cn
东西湖区,CHN042001012,meiya_hotel,zh_cn
汉南区,CHN042001013,meiya_hotel,zh_cn
蔡甸区,CHN042001014,meiya_hotel,zh_cn
江夏区,CHN042001015,meiya_hotel,zh_cn
黄陂区,CHN042001016,meiya_hotel,zh_cn
新洲区,CHN042001017,meiya_hotel,zh_cn
黄石,CHN042002000,meiya_hotel,zh_cn
黄石港区,CHN042002002,meiya_hotel,zh_cn
西塞山区,CHN042002003,meiya_hotel,zh_cn
下陆区,CHN042002004,meiya_hotel,zh_cn
铁山区,CHN042002005,meiya_hotel,zh_cn
阳新县,CHN042002022,meiya_hotel,zh_cn
大冶市,CHN042002081,meiya_hotel,zh_cn
十堰,CHN042003000,meiya_hotel,zh_cn
茅箭区,CHN042003002,meiya_hotel,zh_cn
张湾区,CHN042003003,meiya_hotel,zh_cn
郧县,CHN042003021,meiya_hotel,zh_cn
