alias,code,vendor_type
贾卢伊特,MHL000007000,ctrip_hotel
乌贾,MHL000008000,ctrip_hotel
乌昆达,KEN000007000,ctrip_hotel
乌斯季卡缅诺戈尔斯克,KAZ000006000,ctrip_hotel
努库,PNG000085000,ctrip_hotel
乌雷,VUT000018000,ctrip_hotel
乌尔基特,MNG000007000,ctrip_hotel
乌兰固,MNG000008000,ctrip_hotel
皇后镇,AUS000121000,ctrip_hotel
乌里雅苏台,MNG000009000,ctrip_hotel
于默奥,SWE000018000,ctrip_hotel
乌米亚特,USAAP0399000,ctrip_hotel
尤娜,BRA000081000,ctrip_hotel
基温加,PNG000086000,ctrip_hotel
尤宁群岛,VCT000003000,ctrip_hotel
乌纳拉克里,USAAP0400000,ctrip_hotel
拉廊,THA000109000,ctrip_hotel
恩德卡汗,MNG000010000,ctrip_hotel
乌戎潘当,IDN000058000,ctrip_hotel
乌卢阿潘,MEX000027000,ctrip_hotel
乌鲁瓜亚纳,BRA000082000,ctrip_hotel
乌拉基,RUS000039000,ctrip_hotel
古拉亚特 ,SAU000013000,ctrip_hotel
乌辛斯克,RUS000040000,ctrip_hotel
布山加,PHL000029000,ctrip_hotel
乌蒂里克岛,MHL000009000,ctrip_hotel
乌托邦,USAAP0401000,ctrip_hotel
乌塔帕奥,THA000110000,ctrip_hotel
西屋尔特,MNG000011000,ctrip_hotel
乌维亚,NCL000004000,ctrip_hotel
哈尔加绿洲,EGY000007000,ctrip_hotel
乌佛尔,PNG000087000,ctrip_hotel
尼亚拉,SDN000007000,ctrip_hotel
娃吉尼亚,BRA000083000,ctrip_hotel
瓦尼莫,PNG000088000,ctrip_hotel
CHEVAK ,USAAP0402000,ctrip_hotel
苏阿法瑙,SLB000016000,ctrip_hotel
瓦尔多,NOR000048000,ctrip_hotel
维斯堡,SWE000019000,ctrip_hotel
法格尼斯,NOR000049000,ctrip_hotel
维多利亚-达孔基斯塔,BRA000084000,ctrip_hotel
巴尔维德,ESP000017000,ctrip_hotel
瓦德瑟 ,NOR000050000,ctrip_hotel
瓦代兹,USAAP0403000,ctrip_hotel
威尼泰,USAAP0404000,ctrip_hotel
瓦埃勒,DNK000008000,ctrip_hotel
维尔诺,USAAP0405000,ctrip_hotel
维多利亚大瀑布,ZWE000002000,ctrip_hotel
索里诺,AGO000007000,ctrip_hotel
威廉敏娜,SWE000020000,ctrip_hotel
埃尔比希亚,VEN000014000,ctrip_hotel
荣市,VNM000011000,ctrip_hotel
维京果岛,VGB000001000,ctrip_hotel
达赫拉,MAR000004000,ctrip_hotel
维塞利亚,USAAP0406000,ctrip_hotel
维托里亚,ESP000018000,ctrip_hotel
维维加尼,PNG000089000,ctrip_hotel
迪石,VNM000012000,ctrip_hotel
沃尔库塔,RUS000041000,ctrip_hotel
弗多斯塔,USAAP0407000,ctrip_hotel
伏尔加顿斯克,RUS000042000,ctrip_hotel
华伦西亚,VEN000015000,ctrip_hotel
瓦勒斯迪尔,VUT000019000,ctrip_hotel
巴雷拉,VEN000016000,ctrip_hotel
维拉美西德斯,ARG000010000,ctrip_hotel
瓦勒米,PRY000004000,ctrip_hotel
拜姆鲁,PNG000090000,ctrip_hotel
维兰库卢什,MOZ000010000,ctrip_hotel
翁吉瓦,AGO000008000,ctrip_hotel
沃普纳菲厄泽,ISL000010000,ctrip_hotel
华尔顿堡,USAAP0408000,ctrip_hotel
瓦拉德,CUB000021000,ctrip_hotel
比拉克,PHL000030000,ctrip_hotel
瓦尔考斯,FIN000009000,ctrip_hotel
雷加尔城,PRT000010000,ctrip_hotel
瓦尔欧伊,NOR000051000,ctrip_hotel
卢根斯克,UKR000086000,ctrip_hotel
维萨卡帕特南,IND000033000,ctrip_hotel
巴耶杜帕尔,COL000039000,ctrip_hotel
比亚维森西奥,COL000040000,ctrip_hotel
利辛加,MOZ000011000,ctrip_hotel
韦克舍,SWE000021000,ctrip_hotel
瓦抵达达瓦思尔,SAU000014000,ctrip_hotel
旺阿努伊,NZL000015000,ctrip_hotel
比萨拉姆皮,MDG000016000,ctrip_hotel
安巴通德拉扎卡,MDG000017000,ctrip_hotel
安索洛法,MDG000018000,ctrip_hotel
阿拉斯加特宾斯,USAAP0409000,ctrip_hotel
比弗,USAAP0410000,ctrip_hotel
伊尼德,USAAP0411000,ctrip_hotel
韦达屋,PNG000091000,ctrip_hotel
韦帕,AUS000122000,ctrip_hotel
沃加沃加,AUS000123000,ctrip_hotel
沃格特,AUS000124000,ctrip_hotel
瓦英阿普,IDN000059000,ctrip_hotel
瓦迪哈勒法,SDN000008000,ctrip_hotel
威克,GBR000037000,ctrip_hotel
温顿,AUS000125000,ctrip_hotel
沃加,MHL000010000,ctrip_hotel
瓦纳卡,NZL000016000,ctrip_hotel
稚内,JPN000089000,ctrip_hotel
阿勒纳季克,USAAP0412000,ctrip_hotel
瓦拉哈,VUT000020000,ctrip_hotel
阿拉斯加萨拉维克,USAAP0413000,ctrip_hotel
麦尔斯楚克,USAAP0414000,ctrip_hotel
马鲁安采特拉,MDG000019000,ctrip_hotel
马那那拉,MDG000020000,ctrip_hotel
乌敏尼湖,CAN000016000,ctrip_hotel
那牙,PHL000031000,ctrip_hotel
温多拉,AUS000126000,ctrip_hotel
兰格尔,USAAP0415000,ctrip_hotel
沃兰,USAAP0416000,ctrip_hotel
韦斯特雷,GBR000038000,ctrip_hotel
南纳克内克,USAAP0417000,ctrip_hotel
威斯得里,USAAP0418000,ctrip_hotel
瓦苏,PNG000092000,ctrip_hotel
威斯特海湾,USAAP0419000,ctrip_hotel
西港,NZL000017000,ctrip_hotel
坦波河拉诺,MDG000021000,ctrip_hotel
沃杰,MHL000011000,ctrip_hotel
通图图里阿克,USAAP0420000,ctrip_hotel
沃托,MHL000012000,ctrip_hotel
齐鲁阿努曼迪迪,MDG000022000,ctrip_hotel
瓦乌,PNG000093000,ctrip_hotel
韦路纳,AUS000127000,ctrip_hotel
瓦乌,SDN000009000,ctrip_hotel
鲸湾港,NAM000008000,ctrip_hotel
马纳卡拉,MDG000023000,ctrip_hotel
威廉港,DEU000025000,ctrip_hotel
威瓦克,PNG000094000,ctrip_hotel
阿拉斯加维尔帕斯,USAAP0421000,ctrip_hotel
钮特克,USAAP0422000,ctrip_hotel
西黄石,USAAP0423000,ctrip_hotel
沙佩科,BRA000085000,ctrip_hotel
Bearskin Lake,CAN000017000,ctrip_hotel
比尔詹德,IRN000025000,ctrip_hotel
比尼古尼,PNG000095000,ctrip_hotel
坎基克苏阿鲁约克,CAN000018000,ctrip_hotel
伊利马纳克,GRL000013000,ctrip_hotel
卡萨布尼卡,CAN000019000,ctrip_hotel
拉克布罗切特,CAN000020000,ctrip_hotel
曼尼提,PYF000017000,ctrip_hotel
普卡塔瓦甘,CAN000021000,ctrip_hotel
克波斯,CRI000008000,ctrip_hotel
挂里金沙海滩,CAN000022000,ctrip_hotel
赫雷斯,ESP000019000,ctrip_hotel
南凯科斯岛,TCA000003000,ctrip_hotel
南印度河,CAN000023000,ctrip_hotel
塔郭敏达,AUS000128000,ctrip_hotel
塔罗勒湖,CAN000024000,ctrip_hotel
扬迪纳,SLB000017000,ctrip_hotel
图芬诺,CAN000025000,ctrip_hotel
坎贝尔河,CAN000026000,ctrip_hotel
切斯特菲尔德因莱特,CAN000027000,ctrip_hotel
克莱德河,CAN000028000,ctrip_hotel
道森,CAN000029000,ctrip_hotel
鹿湖,CAN000030000,ctrip_hotel
多芬,CAN000031000,ctrip_hotel
内恩,CAN000032000,ctrip_hotel
道森河,CAN000033000,ctrip_hotel
道森克里克,CAN000034000,ctrip_hotel
醴泉,KOR000005000,ctrip_hotel
艾德蒙顿,CAN000035000,ctrip_hotel
思维恩堡,CAN000036000,ctrip_hotel
伊努维克,CAN000037000,ctrip_hotel
奥尔巴尼堡,CAN000038000,ctrip_hotel
希望镇,CAN000039000,ctrip_hotel
富林伏隆市,CAN000040000,ctrip_hotel
辛普森堡,CAN000041000,ctrip_hotel
福克斯港,CAN000042000,ctrip_hotel
吉利斯湾,CAN000043000,ctrip_hotel
岗日港,CAN000044000,ctrip_hotel
好望堡,CAN000045000,ctrip_hotel
米子,JPN000090000,ctrip_hotel
拉格兰德,CAN000046000,ctrip_hotel
格林维斯奥,CAN000047000,ctrip_hotel
各沃斯奈罗,CAN000048000,ctrip_hotel
麦迪兰岛,CAN000049000,ctrip_hotel
伊格鲁利克,CAN000050000,ctrip_hotel
各离曼,CAN000051000,ctrip_hotel
格里斯菲奥德,CAN000052000,ctrip_hotel
霍普辛普森港,CAN000053000,ctrip_hotel
柴登,CAN000054000,ctrip_hotel
霍尔曼,CAN000055000,ctrip_hotel
约阿港,CAN000056000,ctrip_hotel
霍普代尔,CAN000057000,ctrip_hotel
朴拉山,CAN000058000,ctrip_hotel
切弗里,CAN000059000,ctrip_hotel
稻草河,CAN000060000,ctrip_hotel
帕挂史比,CAN000061000,ctrip_hotel
因夫吉克,CAN000062000,ctrip_hotel
庞德因莱特,CAN000063000,ctrip_hotel
艾兰湖/加登希尔,CAN000064000,ctrip_hotel
斯蒂芬维尔,CAN000065000,ctrip_hotel
康各苏克,CAN000066000,ctrip_hotel
谢弗维尔,CAN000067000,ctrip_hotel
雅吉瓦,USAAP0424000,ctrip_hotel
卡萨甘尼史,CAN000068000,ctrip_hotel
克莱木图,CAN000069000,ctrip_hotel
切塞西比,CAN000070000,ctrip_hotel
KIMMIRUT LAKE HARBOUR,CAN000071000,ctrip_hotel
化提,CAN000072000,ctrip_hotel
兰斯当豪斯,CAN000073000,ctrip_hotel
罗明斯特,CAN000074000,ctrip_hotel
兰利,CAN000075000,ctrip_hotel
福麦木瑞,CAN000076000,ctrip_hotel
马可维客,CAN000077000,ctrip_hotel
穆索尼,CAN000078000,ctrip_hotel
麦纽港,CAN000079000,ctrip_hotel
祺布嘎莫,CAN000080000,ctrip_hotel
南达什全,CAN000081000,ctrip_hotel
维敏吉,CAN000082000,ctrip_hotel
挪威屋,CAN000083000,ctrip_hotel
扬斯敦,USAAP0425000,ctrip_hotel
波因茨诺思兰丁,CAN000084000,ctrip_hotel
贝斯比利湖,CAN000085000,ctrip_hotel
内米斯奥,CAN000086000,ctrip_hotel
老乌鸦,CAN000087000,ctrip_hotel
乌果启,CAN000088000,ctrip_hotel
牛津屋,CAN000089000,ctrip_hotel
海莱科尔,CAN000090000,ctrip_hotel
彩虹湖,CAN000091000,ctrip_hotel
阿尔伯特亲王城,CAN000092000,ctrip_hotel
艾伯尼港,CAN000093000,ctrip_hotel
保拉图克,CAN000094000,ctrip_hotel
和平河,CAN000095000,ctrip_hotel
伊努克爪克,CAN000096000,ctrip_hotel
阿派鲁克,CAN000097000,ctrip_hotel
皮克湖,CAN000098000,ctrip_hotel
皮康吉坤,CAN000099000,ctrip_hotel
皮沃那克,CAN000100000,ctrip_hotel
鲁伯特王子市,CAN000101000,ctrip_hotel
片打港,CAN000102000,ctrip_hotel
鲍威尔河,CAN000103000,ctrip_hotel
普分妮托,CAN000104000,ctrip_hotel
奇帕维安堡市,CAN000105000,ctrip_hotel
宽陶,CAN000106000,ctrip_hotel
德帕斯,CAN000107000,ctrip_hotel
雅茅斯,CAN000108000,ctrip_hotel
凯诺拉,CAN000109000,ctrip_hotel
莱斯布里奇,CAN000110000,ctrip_hotel
纳季纳,CAN000111000,ctrip_hotel
康英克斯,CAN000112000,ctrip_hotel
大草原城,CAN000113000,ctrip_hotel
甘德市,CAN000114000,ctrip_hotel
魁斯内尔,CAN000115000,ctrip_hotel
雷索卢特,CAN000116000,ctrip_hotel
卡特赖特,CAN000117000,ctrip_hotel
雷果勒,CAN000118000,ctrip_hotel
罗伯瓦,CAN000119000,ctrip_hotel
红湖,CAN000120000,ctrip_hotel
斯图尔特岛,CAN000121000,ctrip_hotel
染津湾,CAN000122000,ctrip_hotel
斯托尼斯瀑布,CAN000123000,ctrip_hotel
鲁特塞尔克,CAN000124000,ctrip_hotel
三基鲁尔,CAN000125000,ctrip_hotel
圣利奥纳多,CAN000126000,ctrip_hotel
普斯维尔,CAN000127000,ctrip_hotel
圣泰雷斯角,CAN000128000,ctrip_hotel
萨克斯港,CAN000129000,ctrip_hotel
多塞特角,CAN000130000,ctrip_hotel
沙利文湾,CAN000131000,ctrip_hotel
汤普森,CAN000132000,ctrip_hotel
大鳟鱼湖,CAN000133000,ctrip_hotel
蒙特朗布朗,CAN000134000,ctrip_hotel
塔岁朱奥,CAN000135000,ctrip_hotel
蒂明斯,CAN000136000,ctrip_hotel
图克托亚图克,CAN000137000,ctrip_hotel
乌苗奥,CAN000138000,ctrip_hotel
尤马,USAAP0426000,ctrip_hotel
里帕尔斯贝,CAN000139000,ctrip_hotel
哈尔海滩,CAN000140000,ctrip_hotel
莫罗尼,COM000002000,ctrip_hotel
拉龙日,CAN000141000,ctrip_hotel
耶瓦,PNG000096000,ctrip_hotel
布劳顿岛,CAN000142000,ctrip_hotel
库朱阿克,CAN000143000,ctrip_hotel
诺曼韦尔斯,CAN000144000,ctrip_hotel
坎基克苏阿约克,CAN000145000,ctrip_hotel
DELINE,CAN000146000,ctrip_hotel
瓦布希,CAN000147000,ctrip_hotel
威廉斯莱克,CAN000148000,ctrip_hotel
威廉姆斯港,CAN000149000,ctrip_hotel
维比库尔,CAN000150000,ctrip_hotel
克兰布鲁克,CAN000151000,ctrip_hotel
梅迪辛哈特,CAN000152000,ctrip_hotel
斯沃鲁克奥,CAN000153000,ctrip_hotel
维尔湾,CAN000154000,ctrip_hotel
庞尼尔唐,CAN000155000,ctrip_hotel
乔治王子城,CAN000156000,ctrip_hotel
德瑞司,CAN000157000,ctrip_hotel
阿博茨福德,CAN000158000,ctrip_hotel
诺斯贝,CAN000159000,ctrip_hotel
使密得斯,CAN000160000,ctrip_hotel
纳尔逊堡,CAN000161000,ctrip_hotel
潘提顿,CAN000162000,ctrip_hotel
塔罗尤克,CAN000163000,ctrip_hotel
林恩湖,CAN000164000,ctrip_hotel
鹅湾,CAN000165000,ctrip_hotel
卡普斯卡辛,CAN000166000,ctrip_hotel
蒙特朱利,CAN000167000,ctrip_hotel
沙嘴,CAN000168000,ctrip_hotel
松妮亚,CAN000169000,ctrip_hotel
珊瑚港,CAN000170000,ctrip_hotel
哈迪港,CAN000171000,ctrip_hotel
七岛港,CAN000172000,ctrip_hotel
扎黑丹,IRN000026000,ctrip_hotel
瓦尔迪维亚,CHL000006000,ctrip_hotel
三宝颜,PHL000032000,ctrip_hotel
巴瑟斯特,CAN000173000,ctrip_hotel
恰赫巴哈尔,IRN000027000,ctrip_hotel
特木科,CHL000007000,ctrip_hotel
贝拉贝拉,CAN000174000,ctrip_hotel
伊斯特梅恩,CAN000175000,ctrip_hotel
丰迪拉克,CAN000176000,ctrip_hotel
诺曼堡,CAN000177000,ctrip_hotel
各德斯河,CAN000178000,ctrip_hotel
界斯曼尼,CAN000179000,ctrip_hotel
高亚,VUT000021000,ctrip_hotel
斯旺里弗,CAN000180000,ctrip_hotel
卡萨马,ZMB000001000,ctrip_hotel
卡似彻彻湾,CAN000181000,ctrip_hotel
卡瑙普斯考,CAN000182000,ctrip_hotel
曼萨尼略,MEX000028000,ctrip_hotel
马塞特,CAN000183000,ctrip_hotel
纽曼,AUS000129000,ctrip_hotel
奥索尔诺,CHL000008000,ctrip_hotel
飒赤各尔湖,CAN000184000,ctrip_hotel
日澳湖,CAN000185000,ctrip_hotel
圣萨尔瓦多岛（华特林岛）,BRA000086000,ctrip_hotel
圣皮埃尔,REU000001000,ctrip_hotel
桑迪莱克,CAN000186000,ctrip_hotel
泰塔拉巴莱讷,CAN000187000,ctrip_hotel
扎金索斯,GRC000013000,ctrip_hotel
沙马塔瓦,CAN000188000,ctrip_hotel
丘吉尔瀑布,CAN000189000,ctrip_hotel
伍拉斯顿莱克,CAN000190000,ctrip_hotel
锡尔赫特,BGD000004000,ctrip_hotel
姆祖祖,MWI000003000,ctrip_hotel
阿拉伯里,AUS000130000,ctrip_hotel
阿里什,EGY000008000,ctrip_hotel
阿巴拉契克拉,USAAP0427000,ctrip_hotel
阿拉珀提,BRA000087000,ctrip_hotel
阿拉亚斯,BRA000088000,ctrip_hotel
阿瓦拉达姆,SUR000001000,ctrip_hotel
阿拉努卡,KIR000004000,ctrip_hotel
阿那科,VEN000017000,ctrip_hotel
阿那帕,RUS000043000,ctrip_hotel
阿帕拉普希里,IDN000060000,ctrip_hotel
阿萨奥,WSM000002000,ctrip_hotel
阿拉,PHL000033000,ctrip_hotel
阿拉夏,BRA000089000,ctrip_hotel
艾尔格哈达,YEM000005000,ctrip_hotel
阿宾顿,GBR000039000,ctrip_hotel
阿尔瓦赛特,ESP000020000,ctrip_hotel
阿巴丹,IRN000028000,ctrip_hotel
阿拜昂,KIR000005000,ctrip_hotel
阿尔法,AUS000131000,ctrip_hotel
卡卜里达尔,ETH000019000,ctrip_hotel
安布勒,USAAP0428000,ctrip_hotel
巴马加,AUS000132000,ctrip_hotel
阿尔比纳,SUR000002000,ctrip_hotel
阿特卡姆巴,PNG000097000,ctrip_hotel
阿布新比勒,EGY000009000,ctrip_hotel
阿尔巴哈,SAU000015000,ctrip_hotel
阿坦布阿,IDN000061000,ctrip_hotel
阿包,PNG000098000,ctrip_hotel
奥尔德尼,GBR000040000,ctrip_hotel
楠塔基特岛,USAAP0429000,ctrip_hotel
阿瓜克拉拉,COL000041000,ctrip_hotel
阿里卡,COL000042000,ctrip_hotel
伊朗省,IRN000029000,ctrip_hotel
阿拉拉库拉,COL000043000,ctrip_hotel
阿钦斯克,RUS000044000,ctrip_hotel
韦科,USAAP0430000,ctrip_hotel
阿楚图珀,PAN000012000,ctrip_hotel
阿克塔,USAAP0431000,ctrip_hotel
安达孔贝,PNG000099000,ctrip_hotel
阿德里安,USAAP0432000,ctrip_hotel
阿尔丹,RUS000045000,ctrip_hotel
阿兰迪斯,NAM000009000,ctrip_hotel
艾达克,USAAP0433000,ctrip_hotel
阿德莫尔,USAAP0434000,ctrip_hotel
安第斯,COL000044000,ctrip_hotel
安达姆卡,AUS000133000,ctrip_hotel
阿姆帕拉,LKA000001000,ctrip_hotel
科迪亚克,USAAP0435000,ctrip_hotel
安德鲁斯,USAAP0436000,ctrip_hotel
埃达,USAAP0437000,ctrip_hotel
阿尔达比勒,IRN000030000,ctrip_hotel
安多弗,GBR000041000,ctrip_hotel
阿尔代斯,ZAF000010000,ctrip_hotel
圣安德烈斯岛,COL000045000,ctrip_hotel
阿贝马马环礁,KIR000006000,ctrip_hotel
埃克戈当,IDN000062000,ctrip_hotel
阿贝歇,TCD000003000,ctrip_hotel
阿塞奇,PNG000100000,ctrip_hotel
阿尔波特雷阿,USAAP0438000,ctrip_hotel
欧云,MRT000008000,ctrip_hotel
奥勒松,NOR000052000,ctrip_hotel
阿拉卡基特,USAAP0439000,ctrip_hotel
阿布穆萨,IRN000031000,ctrip_hotel
阿克雷里,ISL000011000,ctrip_hotel
阿马尔菲,COL000046000,ctrip_hotel
艾达佛洛斯塔,BRA000090000,ctrip_hotel
阿夫顿,USAAP0440000,ctrip_hotel
阿佛雷,PNG000101000,ctrip_hotel
阿富塔拉,SLB000018000,ctrip_hotel
旺格奥格,DEU000026000,ctrip_hotel
阿让,FRA000046000,ctrip_hotel
安哥拉姆,PNG000102000,ctrip_hotel
赫尔辛堡,SWE000022000,ctrip_hotel
粟国岛,JPN000091000,ctrip_hotel
瓦尼盖拉,PNG000103000,ctrip_hotel
昂昆,USAAP0441000,ctrip_hotel
阿格里尼翁,GRC000014000,ctrip_hotel
阿格拉,IND000034000,ctrip_hotel
埃斯特城,PRY000005000,ctrip_hotel
阿瓜斯卡连特斯,MEX000029000,ctrip_hotel
阿卡里瓜,VEN000018000,ctrip_hotel
阿格纽,AUS000134000,ctrip_hotel
阿格蒂岛,IND000035000,ctrip_hotel
阿盖尔镇,AUS000135000,ctrip_hotel
阿根内斯,ZAF000011000,ctrip_hotel
阿赫,PYF000018000,ctrip_hotel
阿拉珀霍,USAAP0442000,ctrip_hotel
埃默里,USAAP0443000,ctrip_hotel
阿马海,IDN000063000,ctrip_hotel
阿华斯,HND000007000,ctrip_hotel
安奇特卡,USAAP0444000,ctrip_hotel
阿尔荷塞马,MAR000005000,ctrip_hotel
安巴图兰皮,MDG000024000,ctrip_hotel
阿尔普迪埃,FRA000047000,ctrip_hotel
阿莱恩斯,USAAP0445000,ctrip_hotel
艾尔奥克,MHL000013000,ctrip_hotel
埃奥梅,PNG000104000,ctrip_hotel
阿西斯,BRA000091000,ctrip_hotel
埃阿姆巴克,PNG000105000,ctrip_hotel
阿里萨比耶,DJI000001000,ctrip_hotel
艾肯,USAAP0446000,ctrip_hotel
埃里甘地,PAN000013000,ctrip_hotel
艾芦克岛,MHL000014000,ctrip_hotel
韦恩赖特,USAAP0447000,ctrip_hotel
艾林拉帕拉普岛,MHL000015000,ctrip_hotel
阿里布瓦讷,BRA000092000,ctrip_hotel
阿罗赖岛,KIR000007000,ctrip_hotel
埃图塔基,COK000005000,ctrip_hotel
埃斯卡纳巴,USAAP0448000,ctrip_hotel
东松德,USAAP0449000,ctrip_hotel
索维拉,MAR000006000,ctrip_hotel
埃瓦（岛）,TON000002000,ctrip_hotel
欧云,MAR000007000,ctrip_hotel
圣奥依斯坦图斯,NLD000008000,ctrip_hotel
埃沃内斯,NOR000053000,ctrip_hotel
斯韦格,SWE000023000,ctrip_hotel
新贝德福德,USAAP0450000,ctrip_hotel
新伯尔尼,USAAP0451000,ctrip_hotel
游港,USAAP0452000,ctrip_hotel
约帕尔,COL000047000,ctrip_hotel
埃拉齐格,TUR000014000,ctrip_hotel
法哈多,PRI000004000,ctrip_hotel
弗雷斯诺,USAAP0453000,ctrip_hotel
法卡拉瓦（岛）,PYF000019000,ctrip_hotel
卡利斯佩尔,USAAP0454000,ctrip_hotel
弗勒,NOR000054000,ctrip_hotel
费.努罗尼亚,BRA000093000,ctrip_hotel
瓦丘卡堡,USAAP0455000,ctrip_hotel
费尔岛,GBR000042000,ctrip_hotel
芬夏范,PNG000106000,ctrip_hotel
菲茨罗伊克罗辛,AUS000136000,ctrip_hotel
富兰克林,USAAP0456000,ctrip_hotel
佛罗伦西亚,COL000048000,ctrip_hotel
弗卢里亚诺波利斯,BRA000094000,ctrip_hotel
弗洛伦斯,USAAP0457000,ctrip_hotel
佛洛雷斯岛,PRT000011000,ctrip_hotel
法明顿,USAAP0458000,ctrip_hotel
新勃兰登堡,DEU000027000,ctrip_hotel
尼姆,FRA000048000,ctrip_hotel
道奇堡,USAAP0459000,ctrip_hotel
福塔莱萨,BRA000095000,ctrip_hotel
弗兰卡,BRA000096000,ctrip_hotel
星期五港,USAAP0460000,ctrip_hotel
弗拉岛,SLB000019000,ctrip_hotel
弗利,ITA000018000,ctrip_hotel
弗卢勒,NOR000055000,ctrip_hotel
佛罗雷斯,GTM000001000,ctrip_hotel
弗朗西斯敦,BWA000004000,ctrip_hotel
菲加里.科西嘉,FRA000049000,ctrip_hotel
富图纳岛,VUT000022000,ctrip_hotel
埃尔卡拉法特,ARG000011000,ctrip_hotel
多凡堡,MDG000025000,ctrip_hotel
富埃特文图拉岛,ESP000021000,ctrip_hotel
福江,JPN000092000,ctrip_hotel
富图纳岛,WLF000001000,ctrip_hotel
育空堡,USAAP0461000,ctrip_hotel
加利纳,USAAP0462000,ctrip_hotel
甘伯尔,USAAP0463000,ctrip_hotel
加赖纳,PNG000107000,ctrip_hotel
古瓦哈蒂,IND000036000,ctrip_hotel
甘巴,GAB000012000,ctrip_hotel
比格贝,VUT000023000,ctrip_hotel
大本德,USAAP0464000,ctrip_hotel
玛丽-加朗特,GLP000004000,ctrip_hotel
戈尔干,IRN000032000,ctrip_hotel
吉勒台,USAAP0465000,ctrip_hotel
加登城,USAAP0466000,ctrip_hotel
大开曼岛,CYM000001000,ctrip_hotel
大峡谷,USAAP0467000,ctrip_hotel
戈德,ETH000020000,ctrip_hotel
贡达尔,ETH000021000,ctrip_hotel
大特克,TCA000004000,ctrip_hotel
格伦代夫,USAAP0468000,ctrip_hotel
基联恩金克,RUS000046000,ctrip_hotel
圣安赫洛,BRA000097000,ctrip_hotel
新赫罗纳,CUB000022000,ctrip_hotel
杰拉尔敦,AUS000137000,ctrip_hotel
耶利瓦勒,SWE000024000,ctrip_hotel
盖沃亚,PNG000108000,ctrip_hotel
格里菲斯,AUS000138000,ctrip_hotel
格拉夫顿,AUS000139000,ctrip_hotel
巴蒂卡,GUY000003000,ctrip_hotel
朗维尤,USAAP0469000,ctrip_hotel
乔治敦,BHS000015000,ctrip_hotel
加达亚,DZA000011000,ctrip_hotel
戈韦诺港,BHS000016000,ctrip_hotel
加拉奇内,PAN000014000,ctrip_hotel
加特,LBY000008000,ctrip_hotel
博伊古岛,AUS000140000,ctrip_hotel
吉尔吉特,PAK000017000,ctrip_hotel
贾赞,SAU000016000,ctrip_hotel
瓜纳哈,HND000008000,ctrip_hotel
吉杰勒,DZA000012000,ctrip_hotel
戈罗卡,PNG000109000,ctrip_hotel
戈尔菲托,CRI000009000,ctrip_hotel
格伦因尼斯,AUS000141000,ctrip_hotel
加尔卡尤,SOM000008000,ctrip_hotel
格拉德斯通,AUS000142000,ctrip_hotel
戈络文,USAAP0470000,ctrip_hotel
甘贝拉,ETH000022000,ctrip_hotel
甘比尔岛,PYF000020000,ctrip_hotel
格林纳达,GRD000001000,ctrip_hotel
古德纽斯湾,USAAP0471000,ctrip_hotel
盖恩斯维尔,USAAP0472000,ctrip_hotel
戈巴,ETH000023000,ctrip_hotel
戈纳利亚,PNG000110000,ctrip_hotel
努克,GRL000014000,ctrip_hotel
新伦敦,USAAP0473000,ctrip_hotel
戈雷,ETH000024000,ctrip_hotel
加鲁阿,CMR000007000,ctrip_hotel
戈夫,AUS000143000,ctrip_hotel
格尔夫波特(加佛港),USAAP0474000,ctrip_hotel
大急流,USAAP0475000,ctrip_hotel
Garasa,PNG000111000,ctrip_hotel
格拉西奥萨,PRT000012000,ctrip_hotel
格里姆塞,ISL000012000,ctrip_hotel
古斯塔夫斯,USAAP0476000,ctrip_hotel
格鲁特岛,AUS000144000,ctrip_hotel
格雷特瀑布,USAAP0477000,ctrip_hotel
格雷罗内洛罗,MEX000030000,ctrip_hotel
吉里亚,VEN000019000,ctrip_hotel
盖洛普,USAAP0478000,ctrip_hotel
瓜纳累,VEN000020000,ctrip_hotel
阿洛淘,PNG000112000,ctrip_hotel
格林里弗,PNG000113000,ctrip_hotel
瓦拉达里斯州长,BRA000098000,ctrip_hotel
瓜德尔,PAK000018000,ctrip_hotel
韦斯特兰,DEU000028000,ctrip_hotel
塞云,YEM000006000,ctrip_hotel
瓜亚拉梅林,BOL000008000,ctrip_hotel
瓜伊马斯,MEX000031000,ctrip_hotel
戈亚尼亚,BRA000099000,ctrip_hotel
戈佐,MLT000001000,ctrip_hotel
吉佐,SLB000020000,ctrip_hotel
哈斯维克,NOR000056000,ctrip_hotel
八丈岛,JPN000093000,ctrip_hotel
哈尔姆斯塔德,SWE000025000,ctrip_hotel
哈瓦苏派,USAAP0479000,ctrip_hotel
海于格生德,NOR000057000,ctrip_hotel
大斯普林斯,USAAP0480000,ctrip_hotel
霍尔兹克里克,AUS000145000,ctrip_hotel
霍利克罗斯,USAAP0481000,ctrip_hotel
赫林斯多夫,DEU000029000,ctrip_hotel
哈马丹,IRN000033000,ctrip_hotel
荷兹普鲁伊特,ZAF000012000,ctrip_hotel
黑赫,MMR000013000,ctrip_hotel
海德/布埃色姆,DEU000030000,ctrip_hotel
赫拉克利翁,GRC000015000,ctrip_hotel
霍夫恩,ISL000013000,ctrip_hotel
哈格福什,SWE000026000,ctrip_hotel
哈默弗斯特,NOR000058000,ctrip_hotel
哈尔格萨,SOM000009000,ctrip_hotel
