alias,code,vendor_type,language
Zhou Shan ,CHN033009000,meiya_hotel,en_us
Ding Hai Qu ,CHN033009002,meiya_hotel,en_us
Dai Shan Xian ,CHN033009021,meiya_hotel,en_us
Cheng Si Xian ,CHN033009022,meiya_hotel,en_us
Tai Zhou ,CHN033010000,meiya_hotel,en_us
Jiao Jiang Qu ,CHN033010002,meiya_hotel,en_us
Huang Yan Qu ,CHN033010003,meiya_hotel,en_us
Lu Qiao Qu ,CHN033010004,meiya_hotel,en_us
Yu Huan Xian ,CHN033010021,meiya_hotel,en_us
San Men Xian ,CHN033010022,meiya_hotel,en_us
Tian Tai Xian ,CHN033010023,meiya_hotel,en_us
Xian Ji Xian ,CHN033010024,meiya_hotel,en_us
Wen Ling Shi ,CHN033010081,meiya_hotel,en_us
Lin Hai Shi ,CHN033010082,meiya_hotel,en_us
Li Shui ,CHN033011000,meiya_hotel,en_us
Lian Du Qu ,CHN033011002,meiya_hotel,en_us
Qing Tian Xian ,CHN033011021,meiya_hotel,en_us
Jin Yun Xian ,CHN033011022,meiya_hotel,en_us
Sui Chang Xian ,CHN033011023,meiya_hotel,en_us
Song Yang Xian ,CHN033011024,meiya_hotel,en_us
Yun He Xian ,CHN033011025,meiya_hotel,en_us
Qing Yuan Xian ,CHN033011026,meiya_hotel,en_us
Jing Ning She Zu Zi Zhi Xian ,CHN033011027,meiya_hotel,en_us
Long Quan Shi ,CHN033011081,meiya_hotel,en_us
He Fei ,CHN034001000,meiya_hotel,en_us
Yao Hai Qu ,CHN034001002,meiya_hotel,en_us
Lu Yang Qu ,CHN034001003,meiya_hotel,en_us
Shu Shan Qu ,CHN034001004,meiya_hotel,en_us
Bao He Qu ,CHN034001011,meiya_hotel,en_us
Chang Feng Xian ,CHN034001021,meiya_hotel,en_us
Fei Dong Xian ,CHN034001022,meiya_hotel,en_us
Fei Xi Xian ,CHN034001023,meiya_hotel,en_us
Lu Jiang Xian ,CHN034001024,meiya_hotel,en_us
Chao Hu Shi ,CHN034001025,meiya_hotel,en_us
Wu Hu ,CHN034002000,meiya_hotel,en_us
Jing Hu Qu ,CHN034002002,meiya_hotel,en_us
Yi Jiang Qu ,CHN034002003,meiya_hotel,en_us
Qiu Jiang Qu ,CHN034002007,meiya_hotel,en_us
San Shan Qu ,CHN034002008,meiya_hotel,en_us
Wu Hu Xian ,CHN034002021,meiya_hotel,en_us
Fan Chang Xian ,CHN034002022,meiya_hotel,en_us
Nan Ling Xian ,CHN034002023,meiya_hotel,en_us
Wu Wei Xian ,CHN034002024,meiya_hotel,en_us
Bang Bu ,CHN034003000,meiya_hotel,en_us
Long Zi Hu Qu ,CHN034003002,meiya_hotel,en_us
Bang Shan Qu ,CHN034003003,meiya_hotel,en_us
Yu Hui Qu ,CHN034003004,meiya_hotel,en_us
Huai Shang Qu ,CHN034003011,meiya_hotel,en_us
Huai Yuan Xian ,CHN034003021,meiya_hotel,en_us
Wu He Xian ,CHN034003022,meiya_hotel,en_us
Gu Zhen Xian ,CHN034003023,meiya_hotel,en_us
Huai Nan ,CHN034004000,meiya_hotel,en_us
Da Tong Qu ,CHN034004002,meiya_hotel,en_us
Tian Jia An Qu ,CHN034004003,meiya_hotel,en_us
Xie Jia Ji Qu ,CHN034004004,meiya_hotel,en_us
Ba Gong Shan Qu ,CHN034004005,meiya_hotel,en_us
Pan Ji Qu ,CHN034004006,meiya_hotel,en_us
Feng Tai Xian ,CHN034004021,meiya_hotel,en_us
Ma An Shan ,CHN034005000,meiya_hotel,en_us
Hua Shan Qu ,CHN034005003,meiya_hotel,en_us
Yu Shan Qu ,CHN034005004,meiya_hotel,en_us
Bo Wang Qu ,CHN034005005,meiya_hotel,en_us
Dang Tu Xian ,CHN034005021,meiya_hotel,en_us
Han Shan Xian ,CHN034005022,meiya_hotel,en_us
He Xian ,CHN034005023,meiya_hotel,en_us
Huai Bei ,CHN034006000,meiya_hotel,en_us
Du Ji Qu ,CHN034006002,meiya_hotel,en_us
Xiang Shan Qu ,CHN034006003,meiya_hotel,en_us
Lie Shan Qu ,CHN034006004,meiya_hotel,en_us
Sui Xi Xian ,CHN034006021,meiya_hotel,en_us
Tong Ling ,CHN034007000,meiya_hotel,en_us
Tong Guan Shan Qu ,CHN034007002,meiya_hotel,en_us
Shi Zi Shan Qu ,CHN034007003,meiya_hotel,en_us
Tong Ling Xian ,CHN034007021,meiya_hotel,en_us
An Qing ,CHN034008000,meiya_hotel,en_us
Ying Jiang Qu ,CHN034008002,meiya_hotel,en_us
Da Guan Qu ,CHN034008003,meiya_hotel,en_us
Yi Xiu Qu ,CHN034008011,meiya_hotel,en_us
Huai Ning Xian ,CHN034008022,meiya_hotel,en_us
Cong Yang Xian ,CHN034008023,meiya_hotel,en_us
Qian Shan Xian ,CHN034008024,meiya_hotel,en_us
Tai Hu Xian ,CHN034008025,meiya_hotel,en_us
Su Song Xian ,CHN034008026,meiya_hotel,en_us
Wang Jiang Xian ,CHN034008027,meiya_hotel,en_us
Yue Xi Xian ,CHN034008028,meiya_hotel,en_us
Tong Cheng Shi ,CHN034008081,meiya_hotel,en_us
Huang Shan ,CHN034010000,meiya_hotel,en_us
Tun Xi Qu ,CHN034010002,meiya_hotel,en_us
Huang Shan Qu ,CHN034010003,meiya_hotel,en_us
Hui Zhou Qu ,CHN034010004,meiya_hotel,en_us
Xie Xian ,CHN034010021,meiya_hotel,en_us
Xiu Ning Xian ,CHN034010022,meiya_hotel,en_us
Yi Xian ,CHN034010023,meiya_hotel,en_us
Qi Men Xian ,CHN034010024,meiya_hotel,en_us
Chu Zhou ,CHN034011000,meiya_hotel,en_us
Lang Ya Qu ,CHN034011002,meiya_hotel,en_us
Nan Qiao Qu ,CHN034011003,meiya_hotel,en_us
Lai An Xian ,CHN034011022,meiya_hotel,en_us
Quan Jiao Xian ,CHN034011024,meiya_hotel,en_us
Ding Yuan Xian ,CHN034011025,meiya_hotel,en_us
Feng Yang Xian ,CHN034011026,meiya_hotel,en_us
Tian Chang Shi ,CHN034011081,meiya_hotel,en_us
Ming Guang Shi ,CHN034011082,meiya_hotel,en_us
Fu Yang ,CHN034012000,meiya_hotel,en_us
Ying Zhou Qu ,CHN034012002,meiya_hotel,en_us
Ying Dong Qu ,CHN034012003,meiya_hotel,en_us
Ying Quan Qu ,CHN034012004,meiya_hotel,en_us
Lin Quan Xian ,CHN034012021,meiya_hotel,en_us
Tai He Xian ,CHN034012022,meiya_hotel,en_us
Fu Nan Xian ,CHN034012025,meiya_hotel,en_us
Ying Shang Xian ,CHN034012026,meiya_hotel,en_us
Jie Shou Shi ,CHN034012082,meiya_hotel,en_us
Su Zhou ,CHN034013000,meiya_hotel,en_us
Yong Qiao Qu ,CHN034013002,meiya_hotel,en_us
Dang Shan Xian ,CHN034013021,meiya_hotel,en_us
Xiao Xian ,CHN034013022,meiya_hotel,en_us
Ling Bi Xian ,CHN034013023,meiya_hotel,en_us
Si Xian ,CHN034013024,meiya_hotel,en_us
Liu An ,CHN034015000,meiya_hotel,en_us
Jin An Qu ,CHN034015002,meiya_hotel,en_us
Yu An Qu ,CHN034015003,meiya_hotel,en_us
Shou Xian ,CHN034015021,meiya_hotel,en_us
Huo Qiu Xian ,CHN034015022,meiya_hotel,en_us
Shu Cheng Xian ,CHN034015023,meiya_hotel,en_us
Jin Zhai Xian ,CHN034015024,meiya_hotel,en_us
Huo Shan Xian ,CHN034015025,meiya_hotel,en_us
Bo Zhou ,CHN034016000,meiya_hotel,en_us
Qiao Cheng Qu ,CHN034016002,meiya_hotel,en_us
Wo Yang Xian ,CHN034016021,meiya_hotel,en_us
Meng Cheng Xian ,CHN034016022,meiya_hotel,en_us
Li Xin Xian ,CHN034016023,meiya_hotel,en_us
Chi Zhou ,CHN034017000,meiya_hotel,en_us
Gui Chi Qu ,CHN034017002,meiya_hotel,en_us
Dong Zhi Xian ,CHN034017021,meiya_hotel,en_us
Shi Tai Xian ,CHN034017022,meiya_hotel,en_us
Qing Yang Xian ,CHN034017023,meiya_hotel,en_us
Xuan Cheng ,CHN034018000,meiya_hotel,en_us
Xuan Zhou Qu ,CHN034018002,meiya_hotel,en_us
Lang Xi Xian ,CHN034018021,meiya_hotel,en_us
Guang De Xian ,CHN034018022,meiya_hotel,en_us
Jing Xian ,CHN034018023,meiya_hotel,en_us
Ji Xi Xian ,CHN034018024,meiya_hotel,en_us
Jing De Xian ,CHN034018025,meiya_hotel,en_us
Ning Guo Shi ,CHN034018081,meiya_hotel,en_us
Fu Zhou ,CHN035001000,meiya_hotel,en_us
Tai Jiang Qu ,CHN035001003,meiya_hotel,en_us
Cang Shan Qu ,CHN035001004,meiya_hotel,en_us
Ma Wei Qu ,CHN035001005,meiya_hotel,en_us
Jin An Qu ,CHN035001011,meiya_hotel,en_us
Min Hou Xian ,CHN035001021,meiya_hotel,en_us
Lian Jiang Xian ,CHN035001022,meiya_hotel,en_us
Luo Yuan Xian ,CHN035001023,meiya_hotel,en_us
Min Qing Xian ,CHN035001024,meiya_hotel,en_us
Yong Tai Xian ,CHN035001025,meiya_hotel,en_us
Ping Tan Xian ,CHN035001028,meiya_hotel,en_us
Fu Qing Shi ,CHN035001081,meiya_hotel,en_us
Chang Le Shi ,CHN035001082,meiya_hotel,en_us
Xia Men ,CHN035002000,meiya_hotel,en_us
Si Ming Qu ,CHN035002003,meiya_hotel,en_us
Hai Cang Qu ,CHN035002005,meiya_hotel,en_us
Hu Li Qu ,CHN035002006,meiya_hotel,en_us
Ji Mei Qu ,CHN035002011,meiya_hotel,en_us
Tong An Qu ,CHN035002012,meiya_hotel,en_us
Xiang An Qu ,CHN035002013,meiya_hotel,en_us
Pu Tian ,CHN035003000,meiya_hotel,en_us
Cheng Xiang Qu ,CHN035003002,meiya_hotel,en_us
Han Jiang Qu ,CHN035003003,meiya_hotel,en_us
Li Cheng Qu ,CHN035003004,meiya_hotel,en_us
Xiu Yu Qu ,CHN035003005,meiya_hotel,en_us
Xian You Xian ,CHN035003022,meiya_hotel,en_us
San Ming ,CHN035004000,meiya_hotel,en_us
Mei Lie Qu ,CHN035004002,meiya_hotel,en_us
San Yuan Qu ,CHN035004003,meiya_hotel,en_us
Ming Xi Xian ,CHN035004021,meiya_hotel,en_us
Qing Liu Xian ,CHN035004023,meiya_hotel,en_us
Ning Hua Xian ,CHN035004024,meiya_hotel,en_us
Da Tian Xian ,CHN035004025,meiya_hotel,en_us
You Xi Xian ,CHN035004026,meiya_hotel,en_us
Sha Xian ,CHN035004027,meiya_hotel,en_us
Jiang Le Xian ,CHN035004028,meiya_hotel,en_us
Tai Ning Xian ,CHN035004029,meiya_hotel,en_us
Jian Ning Xian ,CHN035004030,meiya_hotel,en_us
Yong An Shi ,CHN035004081,meiya_hotel,en_us
Quan Zhou ,CHN035005000,meiya_hotel,en_us
Li Cheng Qu ,CHN035005002,meiya_hotel,en_us
Feng Ze Qu ,CHN035005003,meiya_hotel,en_us
Luo Jiang Qu ,CHN035005004,meiya_hotel,en_us
Quan Gang Qu ,CHN035005005,meiya_hotel,en_us
Hui An Xian ,CHN035005021,meiya_hotel,en_us
An Xi Xian ,CHN035005024,meiya_hotel,en_us
Yong Chun Xian ,CHN035005025,meiya_hotel,en_us
De Hua Xian ,CHN035005026,meiya_hotel,en_us
Shi Shi Shi ,CHN035005081,meiya_hotel,en_us
Jin Jiang Shi ,CHN035005082,meiya_hotel,en_us
Nan An Shi ,CHN035005083,meiya_hotel,en_us
Zhang Zhou ,CHN035006000,meiya_hotel,en_us
Xiang Cheng Qu ,CHN035006002,meiya_hotel,en_us
Long Wen Qu ,CHN035006003,meiya_hotel,en_us
Yun Xiao Xian ,CHN035006022,meiya_hotel,en_us
Zhang Pu Xian ,CHN035006023,meiya_hotel,en_us
Zhao An Xian ,CHN035006024,meiya_hotel,en_us
Chang Tai Xian ,CHN035006025,meiya_hotel,en_us
Dong Shan Xian ,CHN035006026,meiya_hotel,en_us
Nan Jing Xian ,CHN035006027,meiya_hotel,en_us
Ping He Xian ,CHN035006028,meiya_hotel,en_us
Hua An Xian ,CHN035006029,meiya_hotel,en_us
Long Hai Shi ,CHN035006081,meiya_hotel,en_us
Nan Ping ,CHN035007000,meiya_hotel,en_us
Yan Ping Qu ,CHN035007002,meiya_hotel,en_us
Shun Chang Xian ,CHN035007021,meiya_hotel,en_us
Pu Cheng Xian ,CHN035007022,meiya_hotel,en_us
Guang Ze Xian ,CHN035007023,meiya_hotel,en_us
Song Xi Xian ,CHN035007024,meiya_hotel,en_us
Zheng He Xian ,CHN035007025,meiya_hotel,en_us
Shao Wu Shi ,CHN035007081,meiya_hotel,en_us
Wu Yi Shan Shi ,CHN035007082,meiya_hotel,en_us
Jian Ou Shi ,CHN035007083,meiya_hotel,en_us
Jian Yang Shi ,CHN035007084,meiya_hotel,en_us
Long Yan ,CHN035008000,meiya_hotel,en_us
Xin Luo Qu ,CHN035008002,meiya_hotel,en_us
Chang Ting Xian ,CHN035008021,meiya_hotel,en_us
Yong Ding Xian ,CHN035008022,meiya_hotel,en_us
Shang Hang Xian ,CHN035008023,meiya_hotel,en_us
Wu Ping Xian ,CHN035008024,meiya_hotel,en_us
Lian Cheng Xian ,CHN035008025,meiya_hotel,en_us
Zhang Ping Shi ,CHN035008081,meiya_hotel,en_us
Ning De ,CHN035009000,meiya_hotel,en_us
Jiao Cheng Qu ,CHN035009002,meiya_hotel,en_us
Xia Pu Xian ,CHN035009021,meiya_hotel,en_us
Gu Tian Xian ,CHN035009022,meiya_hotel,en_us
Ping Nan Xian ,CHN035009023,meiya_hotel,en_us
Shou Ning Xian ,CHN035009024,meiya_hotel,en_us
Zhou Ning Xian ,CHN035009025,meiya_hotel,en_us
Zhe Rong Xian ,CHN035009026,meiya_hotel,en_us
Fu An Shi ,CHN035009081,meiya_hotel,en_us
Fu Ding Shi ,CHN035009082,meiya_hotel,en_us
Nan Chang ,CHN036001000,meiya_hotel,en_us
Dong Hu Qu ,CHN036001002,meiya_hotel,en_us
Qing Yun Pu Qu ,CHN036001004,meiya_hotel,en_us
Wan Li Qu ,CHN036001005,meiya_hotel,en_us
Qing Shan Hu Qu ,CHN036001011,meiya_hotel,en_us
Nan Chang Xian ,CHN036001021,meiya_hotel,en_us
Xin Jian Xian ,CHN036001022,meiya_hotel,en_us
An Yi Xian ,CHN036001023,meiya_hotel,en_us
Jin Xian Xian ,CHN036001024,meiya_hotel,en_us
Jing De Zhen ,CHN036002000,meiya_hotel,en_us
Chang Jiang Qu ,CHN036002002,meiya_hotel,en_us
Zhu Shan Qu ,CHN036002003,meiya_hotel,en_us
Fu Liang Xian ,CHN036002022,meiya_hotel,en_us
Le Ping Shi ,CHN036002081,meiya_hotel,en_us
Ping Xiang ,CHN036003000,meiya_hotel,en_us
An Yuan Qu ,CHN036003002,meiya_hotel,en_us
Xiang Dong Qu ,CHN036003013,meiya_hotel,en_us
Lian Hua Xian ,CHN036003021,meiya_hotel,en_us
Shang Li Xian ,CHN036003022,meiya_hotel,en_us
Lu Xi Xian ,CHN036003023,meiya_hotel,en_us
Jiu Jiang ,CHN036004000,meiya_hotel,en_us
Lu Shan Qu ,CHN036004002,meiya_hotel,en_us
Xun Yang Qu ,CHN036004003,meiya_hotel,en_us
Jiu Jiang Xian ,CHN036004021,meiya_hotel,en_us
Wu Ning Xian ,CHN036004023,meiya_hotel,en_us
Xiu Shui Xian ,CHN036004024,meiya_hotel,en_us
Yong Xiu Xian ,CHN036004025,meiya_hotel,en_us
De An Xian ,CHN036004026,meiya_hotel,en_us
Xing Zi Xian ,CHN036004027,meiya_hotel,en_us
Du Chang Xian ,CHN036004028,meiya_hotel,en_us
Hu Kou Xian ,CHN036004029,meiya_hotel,en_us
Peng Ze Xian ,CHN036004030,meiya_hotel,en_us
Rui Chang Shi ,CHN036004081,meiya_hotel,en_us
Xin Yu ,CHN036005000,meiya_hotel,en_us
Yu Shui Qu ,CHN036005002,meiya_hotel,en_us
Fen Yi Xian ,CHN036005021,meiya_hotel,en_us
Ying Tan ,CHN036006000,meiya_hotel,en_us
Yue Hu Qu ,CHN036006002,meiya_hotel,en_us
Yu Jiang Xian ,CHN036006022,meiya_hotel,en_us
Gui Xi Shi ,CHN036006081,meiya_hotel,en_us
Gan Zhou ,CHN036007000,meiya_hotel,en_us
Zhang Gong Qu ,CHN036007002,meiya_hotel,en_us
Gan Xian ,CHN036007021,meiya_hotel,en_us
Xin Feng Xian ,CHN036007022,meiya_hotel,en_us
Da Yu Xian ,CHN036007023,meiya_hotel,en_us
Shang You Xian ,CHN036007024,meiya_hotel,en_us
Chong Yi Xian ,CHN036007025,meiya_hotel,en_us
An Yuan Xian ,CHN036007026,meiya_hotel,en_us
Long Nan Xian ,CHN036007027,meiya_hotel,en_us
Ding Nan Xian ,CHN036007028,meiya_hotel,en_us
Quan Nan Xian ,CHN036007029,meiya_hotel,en_us
Ning Du Xian ,CHN036007030,meiya_hotel,en_us
Yu Du Xian ,CHN036007031,meiya_hotel,en_us
Xing Guo Xian ,CHN036007032,meiya_hotel,en_us
Hui Chang Xian ,CHN036007033,meiya_hotel,en_us
Xun Wu Xian ,CHN036007034,meiya_hotel,en_us
Shi Cheng Xian ,CHN036007035,meiya_hotel,en_us
Rui Jin Shi ,CHN036007081,meiya_hotel,en_us
Ji An ,CHN036008000,meiya_hotel,en_us
Ji Zhou Qu ,CHN036008002,meiya_hotel,en_us
Qing Yuan Qu ,CHN036008003,meiya_hotel,en_us
Ji An Xian ,CHN036008021,meiya_hotel,en_us
Ji Shui Xian ,CHN036008022,meiya_hotel,en_us
Xia Jiang Xian ,CHN036008023,meiya_hotel,en_us
Xin Gan Xian ,CHN036008024,meiya_hotel,en_us
Yong Feng Xian ,CHN036008025,meiya_hotel,en_us
Tai He Xian ,CHN036008026,meiya_hotel,en_us
Sui Chuan Xian ,CHN036008027,meiya_hotel,en_us
Wan An Xian ,CHN036008028,meiya_hotel,en_us
An Fu Xian ,CHN036008029,meiya_hotel,en_us
Yong Xin Xian ,CHN036008030,meiya_hotel,en_us
Jing Gang Shan Shi ,CHN036008081,meiya_hotel,en_us
Yi Chun ,CHN036009000,meiya_hotel,en_us
Yuan Zhou Qu ,CHN036009002,meiya_hotel,en_us
Feng Xin Xian ,CHN036009021,meiya_hotel,en_us
Wan Zai Xian ,CHN036009022,meiya_hotel,en_us
Shang Gao Xian ,CHN036009023,meiya_hotel,en_us
Yi Feng Xian ,CHN036009024,meiya_hotel,en_us
Jing An Xian ,CHN036009025,meiya_hotel,en_us
Tong Gu Xian ,CHN036009026,meiya_hotel,en_us
Feng Cheng Shi ,CHN036009081,meiya_hotel,en_us
Zhang Shu Shi ,CHN036009082,meiya_hotel,en_us
Gao An Shi ,CHN036009083,meiya_hotel,en_us
Fu Zhou ,CHN036010000,meiya_hotel,en_us
Lin Chuan Qu ,CHN036010002,meiya_hotel,en_us
Nan Cheng Xian ,CHN036010021,meiya_hotel,en_us
Li Chuan Xian ,CHN036010022,meiya_hotel,en_us
Nan Feng Xian ,CHN036010023,meiya_hotel,en_us
Chong Ren Xian ,CHN036010024,meiya_hotel,en_us
Le An Xian ,CHN036010025,meiya_hotel,en_us
Yi Huang Xian ,CHN036010026,meiya_hotel,en_us
Jin Xi Xian ,CHN036010027,meiya_hotel,en_us
Zi Xi Xian ,CHN036010028,meiya_hotel,en_us
Dong Xiang Xian ,CHN036010029,meiya_hotel,en_us
Guang Chang Xian ,CHN036010030,meiya_hotel,en_us
Shang Rao ,CHN036011000,meiya_hotel,en_us
Xin Zhou Qu ,CHN036011002,meiya_hotel,en_us
Shang Rao Xian ,CHN036011021,meiya_hotel,en_us
Guang Feng Xian ,CHN036011022,meiya_hotel,en_us
Yu Shan Xian ,CHN036011023,meiya_hotel,en_us
Qian Shan Xian ,CHN036011024,meiya_hotel,en_us
Heng Feng Xian ,CHN036011025,meiya_hotel,en_us
Yi Yang Xian ,CHN036011026,meiya_hotel,en_us
Yu Gan Xian ,CHN036011027,meiya_hotel,en_us
Po Yang Xian ,CHN036011028,meiya_hotel,en_us
Wan Nian Xian ,CHN036011029,meiya_hotel,en_us
Mou Yuan Xian ,CHN036011030,meiya_hotel,en_us
De Xing Shi ,CHN036011081,meiya_hotel,en_us
Ji Nan ,CHN037001000,meiya_hotel,en_us
Li Xia Qu ,CHN037001002,meiya_hotel,en_us
Huai Yin Qu ,CHN037001004,meiya_hotel,en_us
Tian Qiao Qu ,CHN037001005,meiya_hotel,en_us
Li Cheng Qu ,CHN037001012,meiya_hotel,en_us
Chang Qing Qu ,CHN037001013,meiya_hotel,en_us
Ping Yin Xian ,CHN037001024,meiya_hotel,en_us
Ji Yang Xian ,CHN037001025,meiya_hotel,en_us
Shang He Xian ,CHN037001026,meiya_hotel,en_us
Zhang Qiu Shi ,CHN037001081,meiya_hotel,en_us
Qing Dao ,CHN037002000,meiya_hotel,en_us
Shi Nan Qu ,CHN037002002,meiya_hotel,en_us
Shi Bei Qu ,CHN037002003,meiya_hotel,en_us
Huang Dao Qu ,CHN037002011,meiya_hotel,en_us
Lao Shan Qu ,CHN037002012,meiya_hotel,en_us
Li Cang Qu ,CHN037002013,meiya_hotel,en_us
Cheng Yang Qu ,CHN037002014,meiya_hotel,en_us
Jiao Zhou Shi ,CHN037002081,meiya_hotel,en_us
Ji Mo Shi ,CHN037002082,meiya_hotel,en_us
Ping Du Shi ,CHN037002083,meiya_hotel,en_us
Lai Xi Shi ,CHN037002085,meiya_hotel,en_us
Zi Bo ,CHN037003000,meiya_hotel,en_us
Zi Chuan Qu ,CHN037003002,meiya_hotel,en_us
Zhang Dian Qu ,CHN037003003,meiya_hotel,en_us
Bo Shan Qu ,CHN037003004,meiya_hotel,en_us
Lin Zi Qu ,CHN037003005,meiya_hotel,en_us
Zhou Cun Qu ,CHN037003006,meiya_hotel,en_us
Huan Tai Xian ,CHN037003021,meiya_hotel,en_us
Gao Qing Xian ,CHN037003022,meiya_hotel,en_us
Yi Yuan Xian ,CHN037003023,meiya_hotel,en_us
Zao Zhuang ,CHN037004000,meiya_hotel,en_us
Xue Cheng Qu ,CHN037004003,meiya_hotel,en_us
Yi Cheng Qu ,CHN037004004,meiya_hotel,en_us
Tai Er Zhuang Qu ,CHN037004005,meiya_hotel,en_us
Shan Ting Qu ,CHN037004006,meiya_hotel,en_us
Teng Zhou Shi ,CHN037004081,meiya_hotel,en_us
Dong Ying ,CHN037005000,meiya_hotel,en_us
Dong Ying Qu ,CHN037005002,meiya_hotel,en_us
He Kou Qu ,CHN037005003,meiya_hotel,en_us
Ken Li Xian ,CHN037005021,meiya_hotel,en_us
Li Jin Xian ,CHN037005022,meiya_hotel,en_us
Guang Rao Xian ,CHN037005023,meiya_hotel,en_us
Yan Tai ,CHN037006000,meiya_hotel,en_us
Zhi Fu Qu ,CHN037006002,meiya_hotel,en_us
Fu Shan Qu ,CHN037006011,meiya_hotel,en_us
Mou Ping Qu ,CHN037006012,meiya_hotel,en_us
Lai Shan Qu ,CHN037006013,meiya_hotel,en_us
Chang Dao Xian ,CHN037006034,meiya_hotel,en_us
Long Kou Shi ,CHN037006081,meiya_hotel,en_us
Lai Yang Shi ,CHN037006082,meiya_hotel,en_us
Lai Zhou Shi ,CHN037006083,meiya_hotel,en_us
Peng Lai Shi ,CHN037006084,meiya_hotel,en_us
Zhao Yuan Shi ,CHN037006085,meiya_hotel,en_us
Qi Xia Shi ,CHN037006086,meiya_hotel,en_us
Hai Yang Shi ,CHN037006087,meiya_hotel,en_us
Wei Fang ,CHN037007000,meiya_hotel,en_us
Wei Cheng Qu ,CHN037007002,meiya_hotel,en_us
Han Ting Qu ,CHN037007003,meiya_hotel,en_us
Fang Zi Qu ,CHN037007004,meiya_hotel,en_us
Kui Wen Qu ,CHN037007005,meiya_hotel,en_us
Lin Chun Xian ,CHN037007024,meiya_hotel,en_us
Chang Le Xian ,CHN037007025,meiya_hotel,en_us
Qing Zhou Shi ,CHN037007081,meiya_hotel,en_us
Zhu Cheng Shi ,CHN037007082,meiya_hotel,en_us
Shou Guang Shi ,CHN037007083,meiya_hotel,en_us
An Qiu Shi ,CHN037007084,meiya_hotel,en_us
Gao Mi Shi ,CHN037007085,meiya_hotel,en_us
Chang Yi Shi ,CHN037007086,meiya_hotel,en_us
Ji Ning ,CHN037008000,meiya_hotel,en_us
Ren Cheng Qu ,CHN037008011,meiya_hotel,en_us
Wei Shan Xian ,CHN037008026,meiya_hotel,en_us
Yu Tai Xian ,CHN037008027,meiya_hotel,en_us
Jin Xiang Xian ,CHN037008028,meiya_hotel,en_us
Jia Xiang Xian ,CHN037008029,meiya_hotel,en_us
Wen Shang Xian ,CHN037008030,meiya_hotel,en_us
Si Shui Xian ,CHN037008031,meiya_hotel,en_us
Liang Shan Xian ,CHN037008032,meiya_hotel,en_us
Qu Fu Shi ,CHN037008081,meiya_hotel,en_us
Zou Cheng Shi ,CHN037008083,meiya_hotel,en_us
Tai An ,CHN037009000,meiya_hotel,en_us
Tai Shan Qu ,CHN037009002,meiya_hotel,en_us
Dai Yue Qu ,CHN037009011,meiya_hotel,en_us
Ning Yang Xian ,CHN037009021,meiya_hotel,en_us
Dong Ping Xian ,CHN037009023,meiya_hotel,en_us
Xin Tai Shi ,CHN037009082,meiya_hotel,en_us
Fei Cheng Shi ,CHN037009083,meiya_hotel,en_us
Wei Hai ,CHN037010000,meiya_hotel,en_us
Huan Cui Qu ,CHN037010002,meiya_hotel,en_us
Wen Deng Shi ,CHN037010081,meiya_hotel,en_us
Rong Cheng Shi ,CHN037010082,meiya_hotel,en_us
Ru Shan Shi ,CHN037010083,meiya_hotel,en_us
Ri Zhao ,CHN037011000,meiya_hotel,en_us
Dong Gang Qu ,CHN037011002,meiya_hotel,en_us
Lan Shan Qu ,CHN037011003,meiya_hotel,en_us
Wu Lian Xian ,CHN037011021,meiya_hotel,en_us
Ju Xian ,CHN037011022,meiya_hotel,en_us
Lai Wu ,CHN037012000,meiya_hotel,en_us
Lai Cheng Qu ,CHN037012002,meiya_hotel,en_us
Gang Cheng Qu ,CHN037012003,meiya_hotel,en_us
Lin Yi ,CHN037013000,meiya_hotel,en_us
Lan Shan Qu ,CHN037013002,meiya_hotel,en_us
Luo Zhuang Qu ,CHN037013011,meiya_hotel,en_us
Yi Nan Xian ,CHN037013021,meiya_hotel,en_us
Tan Cheng Xian ,CHN037013022,meiya_hotel,en_us
Yi Shui Xian ,CHN037013023,meiya_hotel,en_us
Cang Shan Xian ,CHN037013024,meiya_hotel,en_us
Fei Xian ,CHN037013025,meiya_hotel,en_us
Ping Yi Xian ,CHN037013026,meiya_hotel,en_us
Ju Nan Xian ,CHN037013027,meiya_hotel,en_us
Meng Yin Xian ,CHN037013028,meiya_hotel,en_us
Lin Shu Xian ,CHN037013029,meiya_hotel,en_us
De Zhou ,CHN037014000,meiya_hotel,en_us
De Cheng Qu ,CHN037014002,meiya_hotel,en_us
Ling Xian ,CHN037014021,meiya_hotel,en_us
Ning Jin Xian ,CHN037014022,meiya_hotel,en_us
Qing Yun Xian ,CHN037014023,meiya_hotel,en_us
Lin Yi Xian ,CHN037014024,meiya_hotel,en_us
Qi He Xian ,CHN037014025,meiya_hotel,en_us
Ping Yuan Xian ,CHN037014026,meiya_hotel,en_us
Xia Jin Xian ,CHN037014027,meiya_hotel,en_us
Wu Cheng Xian ,CHN037014028,meiya_hotel,en_us
Le Ling Shi ,CHN037014081,meiya_hotel,en_us
Yu Cheng Shi ,CHN037014082,meiya_hotel,en_us
Liao Cheng ,CHN037015000,meiya_hotel,en_us
Dong Chang Fu Qu ,CHN037015002,meiya_hotel,en_us
Yang Gu Xian ,CHN037015021,meiya_hotel,en_us
Xin Xian ,CHN037015022,meiya_hotel,en_us
